Muestra;ADC
2662;3357
2663;3897
2664;1971
2665;149
2666;1011
2667;3262
2668;3883
2669;1992
2670;125
2671;947
2672;3288
2673;3907
2674;1961
2675;122
2676;951
2677;3278
2678;3896
2679;1956
2680;139
2681;1075
2682;3264
2683;3883
2684;1971
2685;112
2686;951
2687;3288
2688;3899
2689;1951
2690;132
2691;1060
2692;3295
2693;3843
2694;1952
2695;145
2696;979
2697;3279
2698;3907
2699;1970
2700;138
2701;959
2702;3293
2703;3920
2704;1939
2705;141
2706;1060
2707;3289
2708;3867
2709;1923
2710;136
2711;1016
2712;3311
2713;3843
2714;1948
2715;92
2716;958
2717;3315
2718;3916
2719;1799
2720;133
2721;980
2722;3375
2723;3912
2724;1899
2725;136
2726;979
2727;3299
2728;3879
2729;1929
2730;126
2731;991
2732;3315
2733;3873
2734;1769
2735;135
2736;1011
2737;3326
2738;3831
2739;1848
2740;87
2741;995
2742;3320
2743;3827
2744;1899
2745;125
2746;993
2747;3423
2748;3876
2749;1873
2750;134
2751;991
2752;3319
2753;3897
2754;1891
2755;125
2756;990
2757;3319
2758;3891
2759;1892
2760;106
2761;1009
2762;3406
2763;3908
2764;1859
2765;111
2766;1073
2767;3303
2768;3889
2769;1902
2770;109
2771;1006
2772;3407
2773;3874
2774;1745
2775;105
2776;1015
2777;3340
2778;3901
2779;1900
2780;109
2781;1000
2782;3296
2783;3880
2784;1911
2785;126
2786;1003
2787;3415
2788;3912
2789;1867
2790;102
2791;1005
2792;3356
2793;3869
2794;1782
2795;112
2796;1137
2797;3317
2798;3882
2799;1890
2800;80
2801;1002
2802;3351
2803;3807
2804;1892
2805;102
2806;1028
2807;3345
2808;3855
2809;1894
2810;120
2811;1019
2812;3326
2813;3878
2814;1876
2815;93
2816;1017
2817;3384
2818;3896
2819;1795
2820;95
2821;1134
2822;3360
2823;3859
2824;1736
2825;111
2826;1038
2827;3360
2828;3811
2829;1877
2830;96
2831;1016
2832;3345
2833;3888
2834;1863
2835;105
2836;1033
2837;3369
2838;3857
2839;1843
2840;103
2841;1026
2842;3356
2843;3807
2844;1872
2845;96
2846;1036
2847;3431
2848;3875
2849;1826
2850;96
2851;1039
2852;3397
2853;3832
2854;1843
2855;77
2856;1051
2857;3359
2858;3847
2859;1842
2860;97
2861;1041
2862;3381
2863;3860
2864;1832
2865;89
2866;1067
2867;3396
2868;3799
2869;1834
2870;84
2871;1066
2872;3387
2873;3822
2874;1799
2875;90
2876;1075
2877;3513
2878;3847
2879;1785
2880;111
2881;1195
2882;3398
2883;3832
2884;1668
2885;106
2886;1109
2887;3411
2888;3825
2889;1779
2890;107
2891;1091
2892;3400
2893;3854
2894;1787
2895;99
2896;1218
2897;3421
2898;3831
2899;1779
2900;81
2901;1164
2902;3499
2903;3833
2904;1766
2905;64
2906;1107
2907;3438
2908;3843
2909;1656
2910;93
2911;1109
2912;3413
2913;3838
2914;1791
2915;106
2916;1088
2917;3406
2918;3820
2919;1783
2920;82
2921;1135
2922;3432
2923;3834
2924;1631
2925;85
2926;1144
2927;3412
2928;3785
2929;1767
2930;97
2931;1111
2932;3427
2933;3801
2934;1649
2935;77
2936;1248
2937;3419
2938;3815
2939;1732
2940;80
2941;1133
2942;3411
2943;3834
2944;1778
2945;72
2946;1111
2947;3419
2948;3831
2949;1611
2950;75
2951;1159
2952;3433
2953;3811
2954;1710
2955;98
2956;1231
2957;3452
2958;3751
2959;1751
2960;76
2961;1129
2962;3525
2963;3810
2964;1713
2965;73
2966;1128
2967;3440
2968;3815
2969;1732
2970;78
2971;1148
2972;3457
2973;3800
2974;1724
2975;77
2976;1155
2977;3544
2978;3820
2979;1678
2980;83
2981;1245
2982;3490
2983;3743
2984;1713
2985;68
2986;1295
2987;3451
2988;3810
2989;1691
2990;56
2991;1145
2992;3463
2993;3815
2994;1721
2995;88
2996;1149
2997;3459
2998;3811
2999;1698
3000;87
3001;1175
3002;3504
3003;3816
3004;1693
3005;72
3006;1153
3007;3530
3008;3805
3009;1602
3010;73
3011;1193
3012;3480
3013;3804
3014;1650
3015;72
3016;1195
3017;3593
3018;3787
3019;1668
3020;75
3021;1202
3022;3487
3023;3780
3024;1686
3025;77
3026;1183
3027;3498
3028;3796
3029;1664
3030;75
3031;1195
3032;3520
3033;3773
3034;1652
3035;58
3036;1221
3037;3572
3038;3798
3039;1520
3040;65
3041;1234
3042;3510
3043;3711
3044;1636
3045;59
3046;1347
3047;3519
3048;3756
3049;1647
3050;56
3051;1242
3052;3524
3053;3751
3054;1632
3055;57
3056;1214
3057;3509
3058;3683
3059;1646
3060;64
3061;1230
3062;3591
3063;3726
3064;1485
3065;54
3066;1232
3067;3607
3068;3771
3069;1638
3070;77
3071;1345
3072;3499
3073;3750
3074;1633
3075;75
3076;1227
3077;3544
3078;3761
3079;1631
3080;74
3081;1251
3082;3529
3083;3748
3084;1634
3085;71
3086;1383
3087;3515
3088;3739
3089;1627
3090;73
3091;1258
3092;3552
3093;3772
3094;1613
3095;76
3096;1364
3097;3565
3098;3661
3099;1613
3100;57
3101;1281
3102;3554
3103;3742
3104;1603
3105;70
3106;1254
3107;3524
3108;3755
3109;1628
3110;75
3111;1372
3112;3529
3113;3722
3114;1587
3115;56
3116;1297
3117;3537
3118;3705
3119;1618
3120;61
3121;1259
3122;3543
3123;3742
3124;1495
3125;68
3126;1284
3127;3611
3128;3747
3129;1587
3130;78
3131;1245
3132;3525
3133;3763
3134;1620
3135;80
3136;1239
3137;3539
3138;3746
3139;1471
3140;78
3141;1307
3142;3525
3143;3679
3144;1533
3145;55
3146;1281
3147;3553
3148;3655
3149;1604
3150;53
3151;1254
3152;3612
3153;3759
3154;1577
3155;74
3156;1250
3157;3527
3158;3748
3159;1587
3160;57
3161;1269
3162;3558
3163;3759
3164;1592
3165;74
3166;1279
3167;3624
3168;3751
3169;1546
3170;64
3171;1377
3172;3555
3173;3715
3174;1561
3175;62
3176;1307
3177;3635
3178;3740
3179;1415
3180;53
3181;1311
3182;3557
3183;3730
3184;1581
3185;74
3186;1294
3187;3563
3188;3746
3189;1556
3190;55
3191;1295
3192;3623
3193;3731
3194;1532
3195;68
3196;1327
3197;3587
3198;3720
3199;1459
3200;69
3201;1434
3202;3551
3203;3715
3204;1573
3205;57
3206;1302
3207;3599
3208;3653
3209;1547
3210;75
3211;1326
3212;3562
3213;3720
3214;1546
3215;77
3216;1313
3217;3574
3218;3715
3219;1571
3220;73
3221;1307
3222;3599
3223;3710
3224;1446
3225;51
3226;1448
3227;3596
3228;3725
3229;1391
3230;53
3231;1314
3232;3594
3233;3667
3234;1537
3235;53
3236;1303
3237;3588
3238;3708
3239;1560
3240;70
3241;1326
3242;3593
3243;3699
3244;1523
3245;61
3246;1344
3247;3584
3248;3631
3249;1543
3250;59
3251;1337
3252;3633
3253;3719
3254;1515
3255;50
3256;1334
3257;3598
3258;3633
3259;1507
3260;45
3261;1348
3262;3593
3263;3714
3264;1531
3265;75
3266;1329
3267;3569
3268;3708
3269;1543
3270;73
3271;1311
3272;3571
3273;3628
3274;1548
3275;68
3276;1345
3277;3583
3278;3690
3279;1529
3280;60
3281;1327
3282;3671
3283;3703
3284;1522
3285;55
3286;1470
3287;3595
3288;3684
3289;1403
3290;64
3291;1347
3292;3615
3293;3720
3294;1513
3295;61
3296;1359
3297;3603
3298;3687
3299;1516
3300;60
3301;1482
3302;3596
3303;3672
3304;1513
3305;71
3306;1434
3307;3686
3308;3704
3309;1487
3310;67
3311;1384
3312;3607
3313;3686
3314;1384
3315;57
3316;1373
3317;3608
3318;3681
3319;1501
3320;48
3321;1350
3322;3583
3323;3682
3324;1480
3325;47
3326;1373
3327;3607
3328;3694
3329;1382
3330;56
3331;1408
3332;3585
3333;3650
3334;1524
3335;72
3336;1347
3337;3591
3338;3683
3339;1393
3340;62
3341;1498
3342;3612
3343;3708
3344;1491
3345;51
3346;1364
3347;3583
3348;3683
3349;1534
3350;73
3351;1352
3352;3602
3353;3712
3354;1364
3355;71
3356;1393
3357;3618
3358;3683
3359;1471
3360;56
3361;1455
3362;3588
3363;3614
3364;1513
3365;71
3366;1340
3367;3687
3368;3687
3369;1492
3370;44
3371;1349
3372;3616
3373;3705
3374;1500
3375;73
3376;1356
3377;3623
3378;3703
3379;1491
3380;71
3381;1339
3382;3697
3383;3682
3384;1444
3385;53
3386;1460
3387;3661
3388;3624
3389;1486
3390;44
3391;1521
3392;3619
3393;3675
3394;1506
3395;64
3396;1363
3397;3630
3398;3697
3399;1500
3400;64
3401;1351
3402;3613
3403;3699
3404;1498
3405;59
3406;1382
3407;3623
3408;3663
3409;1485
3410;51
3411;1371
3412;3648
3413;3712
3414;1407
3415;72
3416;1384
3417;3599
3418;3662
3419;1467
3420;72
3421;1379
3422;3691
3423;3667
3424;1483
3425;69
3426;1373
3427;3629
3428;3667
3429;1474
3430;62
3431;1394
3432;3636
3433;3659
3434;1480
3435;53
3436;1379
3437;3663
3438;3657
3439;1451
3440;48
3441;1404
3442;3700
3443;3664
3444;1329
3445;70
3446;1402
3447;3619
3448;3598
3449;1462
3450;47
3451;1529
3452;3646
3453;3649
3454;1461
3455;60
3456;1432
3457;3652
3458;3667
3459;1435
3460;55
3461;1422
3462;3627
3463;3587
3464;1449
3465;48
3466;1403
3467;3697
3468;3627
3469;1301
3470;53
3471;1410
3472;3726
3473;3667
3474;1432
3475;73
3476;1534
3477;3626
3478;3637
3479;1459
3480;67
3481;1427
3482;3633
3483;3643
3484;1450
3485;59
3486;1427
3487;3646
3488;3663
3489;1436
3490;75
3491;1542
3492;3635
3493;3630
3494;1437
3495;64
3496;1409
3497;3658
3498;3649
3499;1419
3500;47
3501;1546
3502;3656
3503;3566
3504;1420
3505;54
3506;1459
3507;3654
3508;3648
3509;1449
3510;68
3511;1425
3512;3646
3513;3646
3514;1438
3515;57
3516;1566
3517;3637
3518;3615
3519;1415
3520;73
3521;1468
3522;3646
3523;3583
3524;1438
3525;48
3526;1431
3527;3671
3528;3653
3529;1302
3530;72
3531;1440
3532;3718
3533;3661
3534;1413
3535;76
3536;1416
3537;3652
3538;3648
3539;1433
3540;51
3541;1412
3542;3637
3543;3646
3544;1309
3545;60
3546;1484
3547;3663
3548;3591
3549;1368
3550;70
3551;1425
3552;3643
3553;3559
3554;1419
3555;64
3556;1440
3557;3713
3558;3655
3559;1412
3560;60
3561;1430
3562;3652
3563;3655
3564;1408
3565;54
3566;1460
3567;3673
3568;3631
3569;1405
3570;46
3571;1471
3572;3736
3573;3647
3574;1369
3575;63
3576;1550
3577;3643
3578;3612
3579;1379
3580;52
3581;1495
3582;3721
3583;3611
3584;1258
3585;75
3586;1491
3587;3712
3588;3603
3589;1384
3590;57
3591;1465
3592;3682
3593;3620
3594;1359
3595;57
3596;1475
3597;3747
3598;3618
3599;1339
3600;83
3601;1513
3602;3712
3603;3621
3604;1290
3605;45
3606;1662
3607;3671
3608;3587
3609;1357
3610;64
3611;1515
3612;3729
3613;3520
3614;1378
3615;64
3616;1500
3617;3684
3618;3609
3619;1357
3620;62
3621;1497
3622;3684
3623;3587
3624;1363
3625;65
3626;1525
3627;3715
3628;3588
3629;1257
3630;57
3631;1665
3632;3727
3633;3599
3634;1206
3635;66
3636;1528
3637;3719
3638;3521
3639;1346
3640;69
3641;1508
3642;3721
3643;3590
3644;1341
3645;61
3646;1540
3647;3712
3648;3566
3649;1343
3650;85
3651;1529
3652;3705
3653;3502
3654;1315
3655;56
3656;1529
3657;3760
3658;3583
3659;1297
3660;70
3661;1553
3662;3733
3663;3501
3664;1311
3665;60
3666;1575
3667;3732
3668;3569
3669;1315
3670;46
3671;1544
3672;3713
3673;3567
3674;1295
3675;77
3676;1573
3677;3741
3678;3471
3679;1286
3680;74
3681;1570
3682;3744
3683;3541
3684;1299
3685;58
3686;1550
3687;3800
3688;3559
3689;1294
3690;70
3691;1687
3692;3718
3693;3562
3694;1173
3695;56
3696;1577
3697;3737
3698;3553
3699;1280
3700;65
3701;1574
3702;3739
3703;3543
3704;1295
3705;78
3706;1714
3707;3733
3708;3532
3709;1287
3710;80
3711;1655
3712;3807
3713;3555
3714;1275
3715;72
3716;1613
3717;3741
3718;3527
3719;1184
3720;70
3721;1623
3722;3727
3723;3537
3724;1266
3725;72
3726;1603
3727;3733
3728;3544
3729;1273
3730;72
3731;1614
3732;3737
3733;3528
3734;1140
3735;51
3736;1664
3737;3732
3738;3470
3739;1263
3740;60
3741;1607
3742;3751
3743;3507
3744;1155
3745;70
3746;1768
3747;3773
3748;3541
3749;1250
3750;60
3751;1607
3752;3729
3753;3527
3754;1280
3755;66
3756;1591
3757;3749
3758;3533
3759;1144
3760;56
3761;1642
3762;3747
3763;3523
3764;1215
3765;65
3766;1692
3767;3748
3768;3431
3769;1265
3770;84
3771;1595
3772;3819
3773;3519
3774;1228
3775;83
3776;1599
3777;3753
3778;3511
3779;1270
3780;74
3781;1615
3782;3763
3783;3523
3784;1248
3785;80
3786;1599
3787;3799
3788;3527
3789;1195
3790;83
3791;1706
3792;3793
3793;3411
3794;1240
3795;94
3796;1742
3797;3752
3798;3507
3799;1257
3800;93
3801;1605
3802;3765
3803;3552
3804;1247
3805;56
3806;1632
3807;3786
3808;3507
3809;1242
3810;64
3811;1628
3812;3775
3813;3511
3814;1243
3815;85
3816;1634
3817;3785
3818;3535
3819;1161
3820;58
3821;1643
3822;3757
3823;3520
3824;1203
3825;101
3826;1639
3827;3825
3828;3491
3829;1224
3830;88
3831;1642
3832;3759
3833;3516
3834;1225
3835;84
3836;1665
3837;3783
3838;3491
3839;1207
3840;109
3841;1656
3842;3790
3843;3495
3844;1171
3845;67
3846;1667
3847;3833
3848;3499
3849;1056
3850;86
3851;1679
3852;3772
3853;3399
3854;1207
3855;93
3856;1820
3857;3795
3858;3463
3859;1186
3860;74
3861;1694
3862;3799
3863;3481
3864;1163
3865;69
3866;1712
3867;3783
3868;3381
3869;1169
3870;93
3871;1723
3872;3838
3873;3404
3874;1031
3875;107
3876;1713
3877;3868
3878;3439
3879;1143
3880;75
3881;1821
3882;3801
3883;3448
3884;1141
3885;87
3886;1728
3887;3805
3888;3442
3889;1157
3890;73
3891;1741
3892;3804
3893;3452
3894;1133
3895;77
3896;1855
3897;3799
3898;3401
3899;1148
3900;74
3901;1739
3902;3818
3903;3447
3904;1124
3905;84
3906;1843
3907;3813
3908;3311
3909;1115
3910;76
3911;1754
3912;3819
3913;3427
3914;1157
3915;92
3916;1728
3917;3833
3918;3427
3919;1127
3920;85
3921;1860
3922;3805
3923;3421
3924;1139
3925;97
3926;1781
3927;3811
3928;3374
3929;1147
3930;88
3931;1719
3932;3814
3933;3434
3934;1027
3935;75
3936;1761
3937;3863
3938;3441
3939;1100
3940;73
3941;1739
3942;3815
3943;3419
3944;1123
3945;92
3946;1740
3947;3827
3948;3439
3949;995
3950;76
3951;1795
3952;3825
3953;3375
3954;1059
3955;122
3956;1755
3957;3811
3958;3302
3959;1102
3960;105
3961;1767
3962;3859
3963;3431
3964;1100
3965;77
3966;1760
3967;3835
3968;3447
3969;1117
3970;80
3971;1745
3972;3811
3973;3429
3974;1124
3975;86
3976;1775
3977;3889
3978;3445
3979;1075
3980;86
3981;1862
3982;3810
3983;3424
3984;1110
3985;95
3986;1807
3987;3892
3988;3426
3989;983
3990;85
3991;1763
3992;3827
3993;3438
3994;1115
3995;100
3996;1768
3997;3838
3998;3434
3999;1083
4000;101
4001;1775
4002;3901
4003;3396
4004;1049
4005;104
4006;1799
4007;3882
4008;3391
4009;991
4010;82
4011;1927
4012;3843
4013;3409
4014;1101
4015;124
4016;1811
4017;3864
4018;3289
4019;1087
4020;86
4021;1801
4022;3831
4023;3390
4024;1086
4025;108
4026;1820
4027;3855
4028;3376
4029;1071
4030;134
4031;1823
4032;3887
4033;3362
4034;988
4035;136
4036;1982
4037;3863
4038;3346
4039;927
4040;118
4041;1870
4042;3875
4043;3293
4044;1035
4045;104
4046;1852
4047;3847
4048;3377
4049;1032
4050;97
4051;1852
4052;3853
4053;3355
4054;1015
4055;110
4056;1843
4057;3859
4058;3244
4059;1033
4060;112
4061;1847
4062;3905
4063;3335
4064;1001
4065;99
4066;1894
4067;3867
4068;3257
4069;999
4070;167
4071;1881
4072;3861
4073;3314
4074;999
4075;124
4076;1880
4077;3881
4078;3337
4079;996
4080;126
4081;1891
4082;3871
4083;3229
4084;1004
4085;141
4086;1905
4087;3900
4088;3285
4089;980
4090;139
4091;1887
4092;3947
4093;3337
4094;980
4095;114
4096;2035
4097;3867
4098;3282
4099;879
4100;122
4101;1931
4102;3900
4103;3315
4104;957
4105;118
4106;1915
4107;3903
4108;3321
4109;977
4110;130
4111;2083
4112;3887
4113;3270
4114;956
4115;164
4116;2000
4117;3950
4118;3291
4119;969
4120;180
4121;1940
4122;3911
4123;3298
4124;862
4125;125
4126;1992
4127;3914
4128;3271
4129;941
4130;132
4131;1967
4132;3889
4133;3292
4134;948
4135;130
4136;1989
4137;3891
4138;3268
4139;835
4140;129
4141;2039
4142;3928
4143;3208
4144;934
4145;152
4146;1999
4147;3919
4148;3229
4149;830
4150;151
4151;2156
4152;3929
4153;3251
4154;893
4155;128
4156;1993
4157;3911
4158;3259
4159;935
4160;153
4161;2024
4162;3897
4163;3264
4164;817
4165;160
4166;2041
4167;3932
4168;3216
4169;870
4170;149
4171;2122
4172;3938
4173;3121
4174;916
4175;159
4176;1998
4177;3961
4178;3231
4179;876
4180;206
4181;2009
4182;3916
4183;3205
4184;900
4185;149
4186;2045
4187;3944
4188;3223
4189;889
4190;168
4191;2026
4192;3953
4193;3195
4194;844
4195;152
4196;2147
4197;3967
4198;3069
4199;851
4200;174
4201;2219
4202;3938
4203;3182
4204;869
4205;195
4206;2049
4207;3933
4208;3209
4209;862
4210;180
4211;2067
4212;3943
4213;3191
4214;839
4215;173
4216;2079
4217;3953
4218;3173
4219;838
4220;211
4221;2091
4222;3971
4223;3173
4224;756
4225;175
4226;2105
4227;3953
4228;3158
4229;802
4230;222
4231;2116
4232;3979
4233;3142
4234;834
4235;187
4236;2111
4237;3961
4238;3182
4239;831
4240;177
4241;2116
4242;3947
4243;3149
4244;818
4245;223
4246;2133
4247;3957
4248;3139
4249;785
4250;199
4251;2131
4252;3974
4253;3136
4254;677
4255;183
4256;2155
4257;3947
4258;3044
4259;792
4260;182
4261;2267
4262;3967
4263;3111
4264;775
4265;191
4266;2160
4267;3959
4268;3110
4269;784
4270;196
4271;2144
4272;3970
4273;3003
4274;773
4275;199
4276;2177
4277;3991
4278;3050
4279;671
4280;200
4281;2179
4282;4011
4283;3114
4284;775
4285;210
4286;2289
4287;3947
4288;3089
4289;785
4290;211
4291;2180
4292;3981
4293;3095
4294;761
4295;201
4296;2205
4297;3959
4298;3067
4299;757
4300;218
4301;2319
4302;3961
4303;3033
4304;769
4305;257
4306;2188
4307;3968
4308;3077
4309;750
4310;211
4311;2313
4312;3981
4313;2951
4314;735
4315;204
4316;2248
4317;3996
4318;3067
4319;766
4320;211
4321;2191
4322;3961
4323;3080
4324;752
4325;222
4326;2340
4327;3975
4328;3015
4329;723
4330;215
4331;2257
4332;3979
4333;2979
4334;730
4335;283
4336;2211
4337;3985
4338;3047
4339;632
4340;224
4341;2268
4342;4012
4343;3046
4344;724
4345;241
4346;2239
4347;3985
4348;3041
4349;724
4350;241
4351;2244
4352;3984
4353;3043
4354;635
4355;225
4356;2295
4357;3981
4358;2947
4359;676
4360;307
4361;2243
4362;3995
4363;2921
4364;713
4365;231
4366;2253
4367;3995
4368;3044
4369;708
4370;238
4371;2264
4372;3978
4373;3032
4374;697
4375;217
4376;2239
4377;4000
4378;3031
4379;711
4380;248
4381;2257
4382;4021
4383;3040
4384;682
4385;227
4386;2365
4387;3986
4388;3008
4389;689
4390;241
4391;2318
4392;4019
4393;2989
4394;572
4395;248
4396;2299
4397;4016
4398;2979
4399;693
4400;259
4401;2296
4402;4004
4403;3012
4404;671
4405;241
4406;2316
4407;4007
4408;3008
4409;644
4410;259
4411;2352
4412;3993
4413;2953
4414;577
4415;256
4416;2467
4417;3983
4418;2957
4419;651
4420;341
4421;2347
4422;4008
4423;2831
4424;641
4425;278
4426;2348
4427;3990
4428;2946
4429;628
4430;275
4431;2381
4432;4016
4433;2944
4434;625
4435;338
4436;2375
4437;4023
4438;2903
4439;556
4440;314
4441;2532
4442;3997
4443;2902
4444;495
4445;298
4446;2427
4447;4027
4448;2785
4449;599
4450;327
4451;2408
4452;4011
4453;2891
4454;603
4455;309
4456;2409
4457;4011
4458;2889
4459;583
4460;322
4461;2437
4462;4032
4463;2765
4464;589
4465;334
4466;2422
4467;4031
4468;2900
4469;575
4470;306
4471;2428
4472;4026
4473;2781
4474;587
4475;408
4476;2451
4477;4023
4478;2843
4479;573
4480;303
4481;2434
4482;4004
4483;2875
4484;596
4485;321
4486;2413
4487;3995
4488;2737
4489;584
4490;341
4491;2460
4492;4025
4493;2827
4494;571
4495;364
4496;2433
4497;4038
4498;2884
4499;558
4500;308
4501;2557
4502;4010
4503;2851
4504;499
4505;319
4506;2458
4507;4013
4508;2867
4509;579
4510;324
4511;2453
4512;4003
4513;2866
4514;579
4515;301
4516;2588
4517;4015
4518;2801
4519;582
4520;381
4521;2511
4522;4015
4523;2835
4524;567
4525;411
4526;2466
4527;4024
4528;2872
4529;491
4530;323
4531;2475
4532;4007
4533;2853
4534;581
4535;307
4536;2449
4537;4007
4538;2850
4539;578
4540;315
4541;2457
4542;4007
4543;2846
4544;472
4545;327
4546;2509
4547;4014
4548;2784
4549;572
4550;325
4551;2461
4552;4014
4553;2840
4554;507
4555;335
4556;2624
4557;4004
4558;2838
4559;545
4560;316
4561;2472
4562;4011
4563;2844
4564;567
4565;308
4566;2468
4567;4021
4568;2851
4569;484
4570;333
4571;2483
4572;4040
4573;2841
4574;541
4575;327
4576;2549
4577;4025
4578;2717
4579;585
4580;311
4581;2445
4582;4025
4583;2851
4584;561
4585;379
4586;2440
4587;4007
4588;2855
4589;572
4590;328
4591;2455
4592;4019
4593;2841
4594;585
4595;314
4596;2446
4597;4017
4598;2833
4599;522
4600;340
4601;2557
4602;4031
4603;2702
4604;558
4605;329
4606;2619
4607;4001
4608;2823
4609;539
4610;385
4611;2471
4612;4017
4613;2846
4614;561
4615;342
4616;2487
4617;4019
4618;2835
4619;550
4620;333
4621;2487
4622;4040
4623;2835
4624;539
4625;421
4626;2489
4627;4031
4628;2823
4629;480
4630;326
4631;2503
4632;4008
4633;2798
4634;525
4635;408
4636;2503
4637;4015
4638;2787
4639;521
4640;378
4641;2495
4642;4039
4643;2824
4644;541
4645;343
4646;2491
4647;4013
4648;2798
4649;528
4650;434
4651;2523
4652;4035
4653;2790
4654;508
4655;390
4656;2523
4657;4019
4658;2790
4659;439
4660;362
4661;2545
4662;4007
4663;2675
4664;511
4665;386
4666;2650
4667;4017
4668;2777
4669;520
4670;360
4671;2525
4672;4037
4673;2769
4674;507
4675;374
4676;2539
4677;4035
4678;2638
4679;515
4680;387
4681;2558
4682;4021
4683;2712
4684;422
4685;385
4686;2575
4687;4017
4688;2754
4689;497
4690;388
4691;2673
4692;4027
4693;2709
4694;485
4695;381
4696;2576
4697;4035
4698;2724
4699;502
4700;397
4701;2597
4702;4019
4703;2713
4704;469
4705;389
4706;2716
4707;4007
4708;2672
4709;485
4710;476
4711;2609
4712;4030
4713;2707
4714;473
4715;420
4716;2705
4717;4026
4718;2561
4719;449
4720;405
4721;2643
4722;4031
4723;2703
4724;473
4725;419
4726;2615
4727;4017
4728;2675
4729;455
4730;433
4731;2762
4732;4041
4733;2643
4734;455
4735;435
4736;2697
4737;4041
4738;2567
4739;461
4740;533
4741;2631
4742;4017
4743;2680
4744;379
4745;446
4746;2683
4747;4019
4748;2651
4749;424
4750;438
4751;2661
4752;4012
4753;2666
4754;442
4755;449
4756;2651
4757;4017
4758;2647
4759;362
4760;461
4761;2707
4762;4023
4763;2540
4764;402
4765;541
4766;2688
4767;4040
4768;2473
4769;407
4770;460
4771;2675
4772;4035
4773;2629
4774;414
4775;460
4776;2671
4777;4025
4778;2623
4779;404
4780;466
4781;2705
4782;4049
4783;2628
4784;397
4785;458
4786;2712
4787;4009
4788;2607
4789;396
4790;451
4791;2785
4792;4039
4793;2576
4794;391
4795;484
4796;2741
4797;4036
4798;2593
4799;323
4800;495
4801;2716
4802;4028
4803;2571
4804;396
4805;476
4806;2713
4807;4031
4808;2594
4809;395
4810;480
4811;2726
4812;4023
4813;2579
4814;359
4815;510
4816;2767
4817;4037
4818;2561
4819;351
4820;494
4821;2889
4822;4007
4823;2551
4824;382
4825;580
4826;2765
4827;4047
4828;2449
4829;379
4830;497
4831;2749
4832;4016
4833;2548
4834;397
4835;510
4836;2743
4837;4046
4838;2556
4839;386
4840;583
4841;2756
4842;4019
4843;2560
4844;324
4845;542
4846;2889
4847;4047
4848;2537
4849;301
4850;499
4851;2781
4852;4032
4853;2425
4854;366
4855;516
4856;2758
4857;4037
4858;2549
4859;372
4860;513
4861;2771
4862;4006
4863;2537
4864;363
4865;533
4866;2779
4867;4031
4868;2414
4869;367
4870;549
4871;2761
4872;4011
4873;2546
4874;349
4875;499
4876;2771
4877;4026
4878;2423
4879;368
4880;630
4881;2777
4882;4014
4883;2502
4884;371
4885;529
4886;2775
4887;4015
4888;2530
4889;380
4890;523
4891;2771
4892;4011
4893;2400
4894;350
4895;539
4896;2798
4897;4027
4898;2455
4899;342
4900;610
4901;2783
4902;4011
4903;2516
4904;352
4905;531
4906;2931
4907;4009
4908;2466
4909;285
4910;535
4911;2821
4912;4015
4913;2505
4914;344
4915;541
4916;2820
4917;4020
4918;2509
4919;352
4920;530
4921;2931
4922;4017
4923;2449
4924;347
4925;596
4926;2897
4927;3999
4928;2483
4929;351
4930;643
4931;2833
4932;4011
4933;2467
4934;293
4935;548
4936;2849
4937;4034
4938;2487
4939;334
4940;558
4941;2828
4942;4027
4943;2471
4944;347
4945;565
4946;2858
4947;4033
4948;2463
4949;280
4950;545
4951;2871
4952;4019
4953;2398
4954;330
4955;556
4956;2847
4957;4032
4958;2449
4959;286
4960;570
4961;2969
4962;4042
4963;2455
4964;322
4965;569
4966;2829
4967;4027
4968;2468
4969;330
4970;545
4971;2821
4972;4009
4973;2483
4974;270
4975;549
4976;2867
4977;4014
4978;2468
4979;305
4980;575
4981;2913
4982;4022
4983;2332
4984;326
4985;557
4986;2843
4987;3982
4988;2455
4989;324
4990;653
4991;2845
4992;4027
4993;2461
4994;335
4995;580
4996;2851
4997;4031
4998;2451
4999;326
5000;556
5001;2845
5002;4017
5003;2447
5004;288
5005;581
5006;2958
5007;4009
5008;2295
5009;327
5010;566
5011;2990
5012;4015
5013;2435
5014;320
5015;650
5016;2846
5017;4036
5018;2459
5019;312
5020;571
5021;2858
5022;4011
5023;2435
5024;305
5025;578
5026;2867
5027;3997
5028;2446
5029;318
5030;693
5031;2877
5032;4000
5033;2417
5034;258
5035;584
5036;2887
5037;4007
5038;2391
5039;292
5040;685
5041;2895
5042;3983
5043;2399
5044;308
5045;611
5046;2885
5047;4014
5048;2407
5049;308
5050;605
5051;2884
5052;4003
5053;2415
5054;290
5055;690
5056;2887
5057;4014
5058;2385
5059;293
5060;636
5061;2897
5062;3990
5063;2395
5064;219
5065;594
5066;2903
5067;4003
5068;2275
5069;286
5070;640
5071;3036
5072;4019
5073;2371
5074;302
5075;613
5076;2925
5077;4002
5078;2389
5079;284
5080;617
5081;2912
5082;4024
5083;2247
5084;289
5085;664
5086;2911
5087;3999
5088;2319
5089;227
5090;642
5091;2939
5092;3972
5093;2376
5094;287
5095;638
5096;3044
5097;4006
5098;2333
5099;292
5100;632
5101;2932
5102;4007
5103;2353
5104;271
5105;640
5106;2935
5107;3993
5108;2353
5109;267
5110;643
5111;3071
5112;3993
