Muestra;ADC
2643;871
2644;54
2645;899
2646;2752
2647;3946
2648;3619
2649;2025
2650;420
2651;160
2652;1538
2653;3256
2654;4015
2655;3179
2656;1395
2657;153
2658;449
2659;2063
2660;3646
2661;3929
2662;2631
2663;861
2664;66
2665;895
2666;2691
2667;3953
2668;3640
2669;1971
2670;412
2671;183
2672;1489
2673;3246
2674;4017
2675;3186
2676;1295
2677;149
2678;468
2679;2084
2680;3727
2681;3923
2682;2609
2683;774
2684;78
2685;909
2686;2683
2687;3951
2688;3626
2689;2007
2690;405
2691;158
2692;1452
2693;3256
2694;4015
2695;3079
2696;1381
2697;125
2698;455
2699;2176
2700;3695
2701;3863
2702;2618
2703;843
2704;78
2705;926
2706;2724
2707;3942
2708;3557
2709;2003
2710;406
2711;164
2712;1476
2713;3251
2714;4042
2715;3186
2716;1380
2717;125
2718;487
2719;2116
2720;3720
2721;3919
2722;2595
2723;733
2724;74
2725;956
2726;2710
2727;3977
2728;3622
2729;1949
2730;401
2731;193
2732;1531
2733;3319
2734;4015
2735;3049
2736;1347
2737;136
2738;483
2739;2112
2740;3684
2741;3909
2742;2587
2743;832
2744;56
2745;939
2746;2719
2747;3941
2748;3553
2749;1975
2750;389
2751;174
2752;1501
2753;3278
2754;4025
2755;3091
2756;1384
2757;117
2758;462
2759;2121
2760;3688
2761;3885
2762;2605
2763;826
2764;57
2765;913
2766;2737
2767;3940
2768;3612
2769;1988
2770;418
2771;176
2772;1495
2773;3249
2774;4019
2775;3179
2776;1270
2777;129
2778;488
2779;2094
2780;3711
2781;3895
2782;2496
2783;827
2784;73
2785;1028
2786;2704
2787;3941
2788;3599
2789;1917
2790;401
2791;189
2792;1487
2793;3272
2794;4015
2795;3179
2796;1390
2797;148
2798;470
2799;2092
2800;3679
2801;3911
2802;2601
2803;818
2804;54
2805;911
2806;2745
2807;3935
2808;3569
2809;1993
2810;404
2811;179
2812;1485
2813;3284
2814;4019
2815;3171
2816;1265
2817;135
2818;460
2819;2121
2820;3675
2821;3925
2822;2606
2823;844
2824;52
2825;923
2826;2718
2827;3951
2828;3633
2829;1891
2830;397
2831;172
2832;1495
2833;3255
2834;4040
2835;3172
2836;1316
2837;140
2838;551
2839;2088
2840;3677
2841;3907
2842;2509
2843;819
2844;71
2845;996
2846;2708
2847;3955
2848;3603
2849;1975
2850;399
2851;167
2852;1500
2853;3266
2854;4037
2855;3155
2856;1379
2857;124
2858;461
2859;2129
2860;3680
2861;3885
2862;2549
2863;756
2864;72
2865;930
2866;2833
2867;3938
2868;3607
2869;1981
2870;355
2871;171
2872;1492
2873;3239
2874;4014
2875;3175
2876;1374
2877;133
2878;461
2879;2087
2880;3678
2881;3912
2882;2593
2883;829
2884;61
2885;1033
2886;2716
2887;3965
2888;3619
2889;1897
2890;394
2891;193
2892;1486
2893;3255
2894;4007
2895;3065
2896;1341
2897;105
2898;488
2899;2120
2900;3720
2901;3899
2902;2592
2903;830
2904;53
2905;937
2906;2724
2907;3970
2908;3615
2909;1965
2910;327
2911;178
2912;1545
2913;3295
2914;4021
2915;3103
2916;1345
2917;103
2918;476
2919;2237
2920;3687
2921;3898
2922;2593
2923;748
2924;64
2925;957
2926;2836
2927;3943
2928;3582
2929;1963
2930;404
2931;182
2932;1505
2933;3288
2934;4011
2935;3127
2936;1350
2937;128
2938;554
2939;2142
2940;3719
2941;3918
2942;2491
2943;777
2944;60
2945;963
2946;2751
2947;3982
2948;3575
2949;1944
2950;380
2951;216
2952;1532
2953;3319
2954;4017
2955;3113
2956;1330
2957;129
2958;500
2959;2141
2960;3713
2961;3886
2962;2553
2963;761
2964;49
2965;975
2966;2864
2967;3952
2968;3559
2969;1931
2970;327
2971;188
2972;1569
2973;3303
2974;4014
2975;3094
2976;1224
2977;116
2978;601
2979;2201
2980;3735
2981;3881
2982;2519
2983;773
2984;59
2985;992
2986;2796
2987;3992
2988;3539
2989;1897
2990;341
2991;257
2992;1577
2993;3366
2994;4031
2995;3081
2996;1240
2997;99
2998;584
2999;2199
3000;3781
3001;3867
3002;2490
3003;759
3004;70
3005;1021
3006;2815
3007;4012
3008;3561
3009;1867
3010;351
3011;207
3012;1607
3013;3333
3014;4032
3015;3066
3016;1279
3017;106
3018;549
3019;2315
3020;3751
3021;3855
3022;2471
3023;699
3024;67
3025;1113
3026;2833
3027;3971
3028;3460
3029;1873
3030;344
3031;206
3032;1690
3033;3331
3034;4011
3035;3051
3036;1258
3037;100
3038;542
3039;2229
3040;3763
3041;3864
3042;2465
3043;738
3044;72
3045;1040
3046;2821
3047;4006
3048;3534
3049;1832
3050;344
3051;251
3052;1600
3053;3347
3054;4036
3055;3051
3056;1223
3057;102
3058;565
3059;2343
3060;3746
3061;3859
3062;2476
3063;723
3064;61
3065;1035
3066;2825
3067;3983
3068;3517
3069;1852
3070;341
3071;229
3072;1713
3073;3369
3074;3995
3075;3025
3076;1227
3077;88
3078;571
3079;2327
3080;3756
3081;3818
3082;2455
3083;699
3084;58
3085;1124
3086;2872
3087;3997
3088;3465
3089;1833
3090;329
3091;239
3092;1650
3093;3392
3094;4014
3095;3013
3096;1227
3097;109
3098;560
3099;2250
3100;3808
3101;3861
3102;2428
3103;724
3104;67
3105;1102
3106;2965
3107;3991
3108;3516
3109;1725
3110;326
3111;244
3112;1650
3113;3444
3114;4009
3115;3016
3116;1220
3117;108
3118;584
3119;2265
3120;3776
3121;3831
3122;2427
3123;697
3124;76
3125;1094
3126;2867
3127;3983
3128;3427
3129;1817
3130;283
3131;242
3132;1735
3133;3385
3134;3999
3135;3003
3136;1213
3137;83
3138;627
3139;2291
3140;3825
3141;3839
3142;2427
3143;680
3144;84
3145;1065
3146;2857
3147;3992
3148;3511
3149;1838
3150;312
3151;238
3152;1641
3153;3453
3154;4003
3155;2979
3156;1206
3157;89
3158;611
3159;2285
3160;3815
3161;3854
3162;2319
3163;707
3164;67
3165;1063
3166;2951
3167;3995
3168;3488
3169;1710
3170;310
3171;256
3172;1647
3173;3391
3174;4018
3175;3011
3176;1221
3177;91
3178;576
3179;2265
3180;3763
3181;3793
3182;2438
3183;661
3184;68
3185;1146
3186;2933
3187;4013
3188;3495
3189;1800
3190;252
3191;250
3192;1672
3193;3387
3194;3997
3195;3007
3196;1199
3197;108
3198;589
3199;2284
3200;3781
3201;3839
3202;2425
3203;698
3204;68
3205;1073
3206;2897
3207;4004
3208;3493
3209;1723
3210;327
3211;264
3212;1645
3213;3446
3214;4019
3215;3006
3216;1225
3217;103
3218;604
3219;2357
3220;3793
3221;3805
3222;2440
3223;694
3224;88
3225;1066
3226;2868
3227;3982
3228;3528
3229;1818
3230;312
3231;229
3232;1651
3233;3397
3234;4024
3235;3025
3236;1199
3237;97
3238;591
3239;2312
3240;3788
3241;3799
3242;2435
3243;615
3244;64
3245;1063
3246;2863
3247;3991
3248;3501
3249;1818
3250;269
3251;231
3252;1665
3253;3395
3254;4025
3255;3041
3256;1218
3257;105
3258;567
3259;2253
3260;3763
3261;3854
3262;2360
3263;709
3264;66
3265;1067
3266;2922
3267;4008
3268;3425
3269;1806
3270;325
3271;298
3272;1655
3273;3408
3274;4006
3275;2962
3276;1224
3277;101
3278;571
3279;2268
3280;3775
3281;3859
3282;2450
3283;716
3284;83
3285;1076
3286;2888
3287;3989
3288;3491
3289;1818
3290;277
3291;243
3292;1679
3293;3367
3294;3992
3295;3021
3296;1203
3297;101
3298;587
3299;2302
3300;3815
3301;3829
3302;2323
3303;691
3304;80
3305;1095
3306;2889
3307;3977
3308;3513
3309;1806
3310;324
3311;245
3312;1655
3313;3385
3314;4015
3315;2909
3316;1189
3317;82
3318;590
3319;2315
3320;3807
3321;3834
3322;2333
3323;682
3324;70
3325;1075
3326;2871
3327;3999
3328;3427
3329;1793
3330;300
3331;281
3332;1654
3333;3409
3334;4014
3335;3005
3336;1186
3337;85
3338;602
3339;2279
3340;3790
3341;3848
3342;2423
3343;605
3344;68
3345;1136
3346;2884
3347;4006
3348;3460
3349;1708
3350;310
3351;240
3352;1783
3353;3391
3354;4019
3355;3003
3356;1107
3357;93
3358;612
3359;2297
3360;3791
3361;3827
3362;2407
3363;669
3364;80
3365;1095
3366;2891
3367;3997
3368;3467
3369;1781
3370;314
3371;291
3372;1674
3373;3449
3374;4012
3375;2935
3376;1193
3377;96
3378;615
3379;2304
3380;3788
3381;3811
3382;2413
3383;597
3384;86
3385;1094
3386;2899
3387;3997
3388;3499
3389;1814
3390;319
3391;232
3392;1668
3393;3394
3394;4003
3395;3024
3396;1106
3397;109
3398;627
3399;2287
3400;3784
3401;3815
3402;2419
3403;632
3404;78
3405;1192
3406;2885
3407;3975
3408;3497
3409;1719
3410;323
3411;251
3412;1769
3413;3409
3414;4013
3415;2995
3416;1203
3417;104
3418;595
3419;2279
3420;3793
3421;3854
3422;2425
3423;691
3424;81
3425;1067
3426;2914
3427;3999
3428;3451
3429;1772
3430;246
3431;249
3432;1656
3433;3463
3434;4017
3435;3021
3436;1206
3437;96
3438;577
3439;2297
3440;3775
3441;3854
3442;2443
3443;717
3444;64
3445;1063
3446;2867
3447;4002
3448;3524
3449;1809
3450;330
3451;237
3452;1747
3453;3385
3454;4032
3455;3032
3456;1153
3457;114
3458;579
3459;2271
3460;3793
3461;3832
3462;2365
3463;696
3464;73
3465;1085
3466;2875
3467;3995
3468;3501
3469;1809
3470;315
3471;245
3472;1651
3473;3400
3474;4027
3475;3031
3476;1221
3477;95
3478;585
3479;2287
3480;3753
3481;3848
3482;2403
3483;715
3484;62
3485;1049
3486;2950
3487;3983
3488;3515
3489;1832
3490;289
3491;235
3492;1647
3493;3465
3494;4016
3495;3029
3496;1220
3497;96
3498;581
3499;2263
3500;3766
3501;3857
3502;2459
3503;721
3504;62
3505;1143
3506;2872
3507;4014
3508;3513
3509;1762
3510;308
3511;294
3512;1663
3513;3384
3514;3995
3515;3015
3516;1233
3517;107
3518;645
3519;2235
3520;3783
3521;3855
3522;2449
3523;705
3524;75
3525;1052
3526;2857
3527;3993
3528;3507
3529;1833
3530;314
3531;240
3532;1625
3533;3439
3534;4025
3535;3008
3536;1251
3537;95
3538;552
3539;2255
3540;3772
3541;3839
3542;2446
3543;651
3544;83
3545;1153
3546;2851
3547;3982
3548;3512
3549;1825
3550;327
3551;223
3552;1641
3553;3355
3554;4004
3555;3025
3556;1227
3557;114
3558;636
3559;2265
3560;3781
3561;3868
3562;2431
3563;688
3564;66
3565;1120
3566;2851
3567;3993
3568;3512
3569;1809
3570;326
3571;263
3572;1643
3573;3396
3574;4002
3575;3042
3576;1214
3577;90
3578;566
3579;2260
3580;3758
3581;3846
3582;2461
3583;718
3584;76
3585;1061
3586;2961
3587;4002
3588;3505
3589;1826
3590;289
3591;246
3592;1762
3593;3398
3594;4040
3595;2929
3596;1229
3597;85
3598;562
3599;2335
3600;3757
3601;3847
3602;2437
3603;714
3604;59
3605;1059
3606;2875
3607;3981
3608;3512
3609;1816
3610;325
3611;235
3612;1649
3613;3387
3614;4003
3615;3019
3616;1192
3617;99
3618;637
3619;2265
3620;3767
3621;3835
3622;2433
3623;703
3624;91
3625;1068
3626;2978
3627;3982
3628;3516
3629;1805
3630;332
3631;227
3632;1633
3633;3392
3634;3999
3635;3032
3636;1227
3637;87
3638;573
3639;2370
3640;3779
3641;3853
3642;2461
3643;700
3644;83
3645;1051
3646;2929
3647;3992
3648;3440
3649;1839
3650;314
3651;246
3652;1719
3653;3374
3654;4014
3655;2927
3656;1236
3657;106
3658;587
3659;2268
3660;3785
3661;3843
3662;2455
3663;710
3664;78
3665;1067
3666;2845
3667;4014
3668;3487
3669;1782
3670;325
3671;277
3672;1680
3673;3447
3674;4015
3675;3024
3676;1127
3677;96
3678;583
3679;2268
3680;3805
3681;3863
3682;2449
3683;723
3684;65
3685;1047
3686;2872
3687;4008
3688;3523
3689;1821
3690;327
3691;226
3692;1665
3693;3373
3694;4021
3695;2949
3696;1223
3697;104
3698;580
3699;2326
3700;3757
3701;3849
3702;2440
3703;692
3704;62
3705;1121
3706;2880
3707;4020
3708;3512
3709;1820
3710;309
3711;244
3712;1619
3713;3364
3714;4014
3715;3038
3716;1234
3717;108
3718;564
3719;2259
3720;3803
3721;3855
3722;2429
3723;719
3724;91
3725;1089
3726;2869
3727;4007
3728;3507
3729;1723
3730;330
3731;247
3732;1642
3733;3439
3734;4019
3735;3018
3736;1138
3737;103
3738;594
3739;2267
3740;3773
3741;3868
3742;2453
3743;717
3744;85
3745;1068
3746;2852
3747;3997
3748;3433
3749;1839
3750;316
3751;228
3752;1707
3753;3404
3754;3999
3755;3018
3756;1217
3757;92
3758;572
3759;2271
3760;3773
3761;3813
3762;2459
3763;702
3764;62
3765;1056
3766;2880
3767;3991
3768;3500
3769;1821
3770;325
3771;239
3772;1650
3773;3398
3774;4003
3775;3012
3776;1144
3777;91
3778;604
3779;2252
3780;3800
3781;3859
3782;2437
3783;712
3784;81
3785;1075
3786;2935
3787;3983
3788;3436
3789;1804
3790;301
3791;234
3792;1647
3793;3385
3794;4016
3795;3042
3796;1233
3797;97
3798;586
3799;2251
3800;3751
3801;3811
3802;2446
3803;673
3804;85
3805;1083
3806;2912
3807;3982
3808;3455
3809;1842
3810;260
3811;227
3812;1635
3813;3380
3814;4006
3815;3025
3816;1226
3817;87
3818;575
3819;2275
3820;3751
3821;3868
3822;2448
3823;721
3824;78
3825;1064
3826;2845
3827;3967
3828;3533
3829;1735
3830;329
3831;237
3832;1640
3833;3431
3834;3997
3835;2944
3836;1236
3837;101
3838;631
3839;2257
3840;3747
3841;3851
3842;2382
3843;726
3844;72
3845;1027
3846;2850
3847;3971
3848;3526
3849;1849
3850;329
3851;224
3852;1635
3853;3351
3854;4030
3855;3047
3856;1251
3857;96
3858;568
3859;2275
3860;3739
3861;3827
3862;2473
3863;703
3864;86
3865;1042
3866;2847
3867;4008
3868;3515
3869;1743
3870;329
3871;222
3872;1645
3873;3363
3874;4017
3875;3059
3876;1255
3877;108
3878;553
3879;2238
3880;3743
3881;3853
3882;2382
3883;721
3884;57
3885;1038
3886;2860
3887;3991
3888;3530
3889;1765
3890;341
3891;281
3892;1628
3893;3361
3894;4018
3895;2950
3896;1252
3897;110
3898;634
3899;2231
3900;3771
3901;3849
3902;2471
3903;718
3904;64
3905;1063
3906;2855
3907;3971
3908;3529
3909;1857
3910;279
3911;235
3912;1674
3913;3385
3914;4017
3915;2996
3916;1135
3917;102
3918;571
3919;2369
3920;3780
3921;3840
3922;2449
3923;663
3924;64
3925;1063
3926;2860
3927;3985
3928;3512
3929;1831
3930;314
3931;237
3932;1642
3933;3391
3934;4017
3935;3007
3936;1229
3937;89
3938;661
3939;2254
3940;3784
3941;3860
3942;2382
3943;715
3944;65
3945;1053
3946;2854
3947;3974
3948;3464
3949;1830
3950;276
3951;246
3952;1653
3953;3396
3954;4017
3955;3036
3956;1242
3957;109
3958;575
3959;2268
3960;3775
3961;3847
3962;2457
3963;643
3964;86
3965;1079
3966;2865
3967;3995
3968;3500
3969;1814
3970;278
3971;238
3972;1755
3973;3365
3974;4036
3975;3030
3976;1139
3977;104
3978;597
3979;2367
3980;3780
3981;3840
3982;2427
3983;705
3984;68
3985;1073
3986;2855
3987;3979
3988;3502
3989;1841
3990;330
3991;274
3992;1657
3993;3414
3994;4014
3995;2960
3996;1176
3997;92
3998;576
3999;2257
4000;3829
4001;3845
4002;2445
4003;708
4004;89
4005;1049
4006;2889
4007;4002
4008;3516
4009;1815
4010;310
4011;225
4012;1642
4013;3383
4014;4019
4015;3023
4016;1215
4017;112
4018;592
4019;2369
4020;3774
4021;3857
4022;2456
4023;645
4024;62
4025;1063
4026;2880
4027;3982
4028;3502
4029;1741
4030;311
4031;289
4032;1655
4033;3392
4034;4017
4035;3019
4036;1215
4037;100
4038;565
4039;2259
4040;3767
4041;3857
4042;2457
4043;701
4044;97
4045;1062
4046;2886
4047;3992
4048;3511
4049;1786
4050;320
4051;268
4052;1641
4053;3471
4054;4024
4055;3027
4056;1245
4057;99
4058;568
4059;2270
4060;3828
4061;3855
4062;2439
4063;719
4064;56
4065;1054
4066;2871
4067;4010
4068;3505
4069;1828
4070;312
4071;233
4072;1747
4073;3372
4074;4021
4075;3015
4076;1172
4077;97
4078;657
4079;2257
4080;3766
4081;3805
4082;2451
4083;698
4084;59
4085;1137
4086;2872
4087;3999
4088;3525
4089;1815
4090;307
4091;228
4092;1640
4093;3375
4094;4004
4095;3032
4096;1215
4097;108
4098;569
4099;2257
4100;3830
4101;3857
4102;2405
4103;717
4104;76
4105;1063
4106;2879
4107;3980
4108;3515
4109;1806
4110;281
4111;237
4112;1771
4113;3401
4114;4003
4115;3012
4116;1228
4117;109
4118;590
4119;2259
4120;3755
4121;3851
4122;2427
4123;698
4124;65
4125;1159
4126;2862
4127;3995
4128;3479
4129;1812
4130;301
4131;233
4132;1721
4133;3373
4134;3990
4135;3011
4136;1204
4137;94
4138;644
4139;2272
4140;3779
4141;3793
4142;2429
4143;702
4144;64
4145;1076
4146;2881
4147;3998
4148;3488
4149;1797
4150;325
4151;248
4152;1666
4153;3473
4154;4019
4155;2972
4156;1195
4157;78
4158;631
4159;2381
4160;3797
4161;3843
4162;2323
4163;682
4164;73
4165;1090
4166;2953
4167;3999
4168;3470
4169;1800
4170;304
4171;242
4172;1660
4173;3413
4174;4017
4175;2999
4176;1198
4177;106
4178;615
4179;2291
4180;3794
4181;3785
4182;2432
4183;663
4184;65
4185;1158
4186;2888
4187;3989
4188;3485
4189;1801
4190;291
4191;278
4192;1699
4193;3495
4194;4029
4195;2990
4196;1179
4197;101
4198;612
4199;2291
4200;3778
4201;3833
4202;2402
4203;675
4204;76
4205;1109
4206;2982
4207;3982
4208;3458
4209;1775
4210;292
4211;274
4212;1700
4213;3475
4214;4007
4215;2897
4216;1202
4217;85
4218;590
4219;2403
4220;3799
4221;3815
4222;2321
4223;685
4224;86
4225;1117
4226;2900
4227;4032
4228;3462
4229;1763
4230;291
4231;250
4232;1695
4233;3391
4234;4017
4235;2982
4236;1143
4237;102
4238;653
4239;2362
4240;3827
4241;3825
4242;2391
4243;596
4244;73
4245;1108
4246;2915
4247;4016
4248;3491
4249;1767
4250;283
4251;246
4252;1690
4253;3399
4254;4015
4255;2987
4256;1170
4257;99
4258;625
4259;2318
4260;3799
4261;3831
4262;2295
4263;682
4264;89
4265;1111
4266;2985
4267;4006
4268;3466
4269;1777
4270;301
4271;274
4272;1770
4273;3423
4274;3997
4275;2983
4276;1183
4277;77
4278;620
4279;2319
4280;3802
4281;3839
4282;2412
4283;682
4284;88
4285;1109
4286;2901
4287;4016
4288;3492
4289;1743
4290;287
4291;261
4292;1729
4293;3426
4294;3996
4295;2983
4296;1087
4297;88
4298;615
4299;2313
4300;3839
4301;3823
4302;2375
4303;603
4304;74
4305;1108
4306;2897
4307;3986
4308;3491
4309;1775
4310;298
4311;256
4312;1657
4313;3412
4314;4002
4315;2907
4316;1201
4317;94
4318;594
4319;2363
4320;3783
4321;3793
4322;2407
4323;669
4324;76
4325;1104
4326;2895
4327;3983
4328;3439
4329;1802
4330;301
4331;245
4332;1678
4333;3399
4334;4006
4335;2999
4336;1196
4337;96
4338;598
4339;2289
4340;3779
4341;3815
4342;2403
4343;611
4344;75
4345;1130
4346;2876
4347;4010
4348;3505
4349;1778
4350;318
4351;262
4352;1691
4353;3464
4354;4014
4355;2886
4356;1202
4357;102
4358;610
4359;2299
4360;3767
4361;3839
4362;2423
4363;682
4364;73
4365;1085
4366;2886
4367;4004
4368;3416
4369;1796
4370;284
4371;263
4372;1684
4373;3443
4374;4025
4375;2935
4376;1193
4377;76
4378;586
4379;2296
4380;3779
4381;3801
4382;2419
4383;666
4384;90
4385;1083
4386;2887
4387;3982
4388;3481
4389;1798
4390;287
4391;255
4392;1677
4393;3407
4394;3999
4395;2991
4396;1108
4397;83
4398;635
4399;2317
4400;3837
4401;3810
4402;2284
4403;667
4404;65
4405;1211
4406;2900
4407;4003
4408;3490
4409;1701
4410;311
4411;252
4412;1678
4413;3409
4414;4005
4415;2983
4416;1181
4417;82
4418;611
4419;2299
4420;3782
4421;3821
4422;2412
4423;673
4424;97
4425;1095
4426;2935
4427;3998
4428;3422
4429;1777
4430;296
4431;269
4432;1693
4433;3443
4434;3993
4435;2955
4436;1078
4437;86
4438;629
4439;2357
4440;3807
4441;3811
4442;2381
4443;663
4444;85
4445;1108
4446;2927
4447;4013
4448;3478
4449;1651
4450;307
4451;281
4452;1707
4453;3426
4454;3991
4455;2981
4456;1105
4457;76
4458;691
4459;2321
4460;3801
4461;3823
4462;2291
4463;663
4464;84
4465;1199
4466;2921
4467;3997
4468;3464
4469;1769
4470;292
4471;259
4472;1727
4473;3420
4474;4007
4475;2951
4476;1157
4477;64
4478;620
4479;2380
4480;3810
4481;3804
4482;2340
4483;567
4484;92
4485;1139
4486;3015
4487;4013
4488;3456
4489;1762
4490;256
4491;252
4492;1739
4493;3436
4494;4024
4495;2966
4496;1155
4497;94
4498;612
4499;2347
4500;3795
4501;3816
4502;2371
4503;668
4504;69
4505;1225
4506;2933
4507;3995
4508;3466
4509;1674
4510;285
4511;265
4512;1711
4513;3436
4514;4024
4515;2904
4516;1167
4517;82
4518;622
4519;2319
4520;3806
4521;3834
4522;2397
4523;657
4524;86
4525;1104
4526;2916
4527;4006
4528;3475
4529;1768
4530;253
4531;249
4532;1753
4533;3438
4534;4014
4535;2924
4536;1158
4537;78
4538;612
4539;2425
4540;3799
4541;3832
4542;2391
4543;590
4544;82
4545;1130
4546;3003
4547;3990
4548;3464
4549;1777
4550;299
4551;256
4552;1708
4553;3431
4554;4016
4555;2974
4556;1177
4557;91
4558;683
4559;2333
4560;3807
4561;3815
4562;2329
4563;638
4564;85
4565;1123
4566;2914
4567;4015
4568;3463
4569;1761
4570;295
4571;292
4572;1702
4573;3439
4574;4005
4575;2993
4576;1179
4577;104
4578;617
4579;2308
4580;3796
4581;3844
4582;2391
4583;658
4584;68
4585;1128
4586;3020
4587;4007
4588;3432
4589;1762
4590;252
4591;266
4592;1740
4593;3423
4594;4007
4595;2944
4596;1089
4597;77
4598;701
4599;2351
4600;3802
4601;3832
4602;2368
4603;649
4604;86
4605;1121
4606;2935
4607;4019
4608;3447
4609;1740
4610;293
4611;324
4612;1729
4613;3463
4614;3993
4615;2937
4616;1110
4617;96
4618;692
4619;2326
4620;3859
4621;3818
4622;2356
4623;643
4624;107
4625;1131
4626;2959
4627;4036
4628;3467
4629;1723
4630;268
4631;261
4632;1737
4633;3445
4634;3997
4635;2949
4636;1145
4637;88
4638;641
4639;2445
4640;3815
4641;3810
4642;2362
4643;589
4644;79
4645;1233
4646;2941
4647;4013
4648;3374
4649;1719
4650;267
4651;283
4652;1804
4653;3443
4654;4003
4655;2955
4656;1158
4657;81
4658;629
4659;2360
4660;3830
4661;3805
4662;2351
4663;641
4664;103
4665;1165
4666;2951
4667;4040
4668;3443
4669;1687
4670;283
4671;323
4672;1733
4673;3475
4674;4015
4675;2919
4676;1107
4677;66
4678;667
4679;2485
4680;3807
4681;3793
4682;2329
4683;622
4684;93
4685;1154
4686;2943
4687;4017
4688;3446
4689;1726
4690;269
4691;279
4692;1843
4693;3467
4694;3992
4695;2913
4696;1126
4697;66
4698;662
4699;2452
4700;3834
4701;3741
4702;2350
4703;608
4704;98
4705;1231
4706;2973
4707;4024
4708;3369
4709;1699
4710;256
4711;277
4712;1764
4713;3464
4714;3994
4715;2915
4716;1118
4717;86
4718;675
4719;2380
4720;3871
4721;3799
4722;2300
4723;625
4724;108
4725;1236
4726;3067
4727;4015
4728;3427
4729;1566
4730;261
4731;310
4732;1785
4733;3519
4734;4006
4735;2899
4736;1103
4737;88
4738;673
4739;2389
4740;3837
4741;3793
4742;2298
4743;591
4744;85
4745;1205
4746;2967
4747;4004
4748;3343
4749;1692
4750;233
4751;298
4752;1865
4753;3475
4754;3991
4755;2905
4756;1079
4757;62
4758;726
4759;2425
4760;3885
4761;3775
4762;2287
4763;590
4764;84
4765;1179
4766;2995
4767;3995
4768;3398
4769;1674
4770;257
4771;311
4772;1809
4773;3576
4774;4006
4775;2874
4776;1078
4777;76
4778;704
4779;2407
4780;3865
4781;3775
4782;2165
4783;595
4784;100
4785;1201
4786;3091
4787;4012
4788;3395
4789;1586
4790;251
4791;313
4792;1799
4793;3492
4794;3999
4795;2891
4796;1080
4797;68
4798;679
4799;2405
4800;3837
4801;3733
4802;2279
4803;571
4804;92
4805;1252
4806;3052
4807;4032
4808;3413
4809;1655
4810;210
4811;297
4812;1799
4813;3497
4814;3976
4815;2887
4816;1088
4817;66
4818;688
4819;2408
4820;3832
4821;3790
4822;2294
4823;599
4824;92
4825;1178
4826;3005
4827;3999
4828;3414
4829;1574
4830;264
4831;317
4832;1772
4833;3540
4834;3983
4835;2870
4836;1082
4837;64
4838;706
4839;2498
4840;3833
4841;3718
4842;2291
4843;589
4844;87
4845;1213
4846;2995
4847;4003
4848;3421
4849;1699
4850;237
4851;307
4852;1791
4853;3504
4854;3976
4855;2886
4856;1060
4857;55
4858;698
4859;2447
4860;3831
4861;3773
4862;2317
4863;525
4864;102
4865;1188
4866;2985
4867;4019
4868;3426
4869;1681
4870;226
4871;287
4872;1774
4873;3475
4874;3999
4875;2899
4876;1115
4877;73
4878;662
4879;2382
4880;3841
4881;3803
4882;2207
4883;607
4884;88
4885;1172
4886;3023
4887;4019
4888;3323
4889;1691
4890;245
4891;358
4892;1787
4893;3480
4894;3991
4895;2819
4896;1097
4897;72
4898;680
4899;2390
4900;3851
4901;3803
4902;2288
4903;603
4904;86
4905;1193
4906;2983
4907;4023
4908;3411
4909;1667
4910;211
4911;313
4912;1850
4913;3503
4914;3967
4915;2883
4916;1059
4917;74
4918;695
4919;2451
4920;3864
4921;3783
4922;2155
4923;593
4924;104
4925;1217
4926;2995
4927;4019
4928;3407
4929;1659
4930;241
4931;313
4932;1811
4933;3479
4934;3975
4935;2810
4936;1092
4937;68
4938;681
4939;2407
4940;3862
4941;3771
4942;2232
4943;600
4944;120
4945;1180
4946;3011
4947;4024
4948;3335
4949;1679
4950;233
4951;355
4952;1790
4953;3491
4954;3999
4955;2897
4956;1087
4957;83
4958;677
4959;2407
4960;3815
4961;3782
4962;2297
4963;529
4964;98
4965;1218
4966;2989
4967;4007
4968;3358
4969;1563
4970;235
4971;304
4972;1897
4973;3480
4974;4015
4975;2879
4976;1017
4977;71
4978;696
4979;2411
4980;3815
4981;3788
4982;2307
4983;613
4984;89
4985;1185
4986;2993
4987;4024
4988;3407
4989;1686
4990;240
4991;360
4992;1775
4993;3495
4994;3982
4995;2847
4996;1093
4997;70
4998;676
4999;2426
5000;3835
5001;3747
5002;2286
5003;517
5004;100
5005;1194
5006;3011
5007;4007
5008;3412
5009;1683
5010;240
5011;299
5012;1780
5013;3505
5014;3982
5015;2882
5016;1017
5017;67
5018;717
5019;2422
5020;3843
5021;3759
5022;2283
5023;554
5024;88
5025;1293
5026;2997
5027;4019
5028;3407
5029;1583
5030;253
5031;307
5032;1876
5033;3483
5034;3975
5035;2889
5036;1093
5037;74
5038;672
5039;2391
5040;3823
5041;3782
5042;2302
5043;620
5044;105
5045;1184
5046;2999
5047;3995
5048;3374
5049;1631
5050;204
5051;294
5052;1767
5053;3539
5054;3993
5055;2897
5056;1111
5057;66
5058;655
5059;2409
5060;3814
5061;3797
5062;2327
5063;605
5064;76
5065;1163
5066;2975
5067;4008
5068;3431
5069;1699
5070;256
5071;299
5072;1865
5073;3460
5074;3995
5075;2931
5076;1060
5077;74
5078;674
5079;2402
5080;3837
5081;3771
5082;2248
5083;621
5084;117
5085;1174
5086;2978
5087;4006
5088;3433
5089;1687
5090;261
5091;299
5092;1759
5093;3470
5094;4006
5095;2930
5096;1126
5097;59
5098;650
5099;2425
