Muestra;ADC
2632;3503
2633;699
2634;728
2635;3396
2636;3457
2637;688
2638;676
2639;3402
2640;3457
2641;681
2642;617
2643;3468
2644;3373
2645;664
2646;747
2647;3423
2648;3470
2649;641
2650;629
2651;3413
2652;3469
2653;652
2654;629
2655;3421
2656;3445
2657;664
2658;648
2659;3565
2660;3459
2661;595
2662;660
2663;3463
2664;3402
2665;621
2666;726
2667;3431
2668;3294
2669;655
2670;648
2671;3437
2672;3311
2673;634
2674;668
2675;3575
2676;3443
2677;600
2678;678
2679;3471
2680;3406
2681;602
2682;679
2683;3471
2684;3436
2685;601
2686;684
2687;3598
2688;3426
2689;557
2690;694
2691;3583
2692;3331
2693;465
2694;713
2695;3507
2696;3271
2697;584
2698;714
2699;3513
2700;3271
2701;576
2702;731
2703;3486
2704;3390
2705;590
2706;693
2707;3514
2708;3376
2709;584
2710;736
2711;3541
2712;3344
2713;558
2714;730
2715;3649
2716;3347
2717;507
2718;734
2719;3615
2720;3349
2721;529
2722;746
2723;3556
2724;3324
2725;470
2726;776
2727;3655
2728;3331
2729;541
2730;767
2731;3565
2732;3343
2733;546
2734;754
2735;3539
2736;3334
2737;540
2738;743
2739;3557
2740;3191
2741;520
2742;826
2743;3582
2744;3287
2745;488
2746;787
2747;3660
2748;3315
2749;411
2750;760
2751;3574
2752;3307
2753;429
2754;789
2755;3582
2756;3174
2757;509
2758;803
2759;3584
2760;3295
2761;512
2762;781
2763;3583
2764;3291
2765;495
2766;802
2767;3567
2768;3151
2769;496
2770;851
2771;3613
2772;3199
2773;450
2774;947
2775;3611
2776;3288
2777;383
2778;812
2779;3622
2780;3267
2781;414
2782;799
2783;3607
2784;3274
2785;500
2786;811
2787;3611
2788;3265
2789;467
2790;826
2791;3617
2792;3247
2793;450
2794;840
2795;3634
2796;3092
2797;471
2798;903
2799;3612
2800;3160
2801;451
2802;896
2803;3623
2804;3231
2805;416
2806;985
2807;3665
2808;3047
2809;443
2810;883
2811;3658
2812;3219
2813;437
2814;874
2815;3630
2816;3207
2817;436
2818;871
2819;3627
2820;3217
2821;354
2822;863
2823;3662
2824;3215
2825;414
2826;940
2827;3672
2828;3108
2829;434
2830;1043
2831;3658
2832;3202
2833;436
2834;1011
2835;3663
2836;3174
2837;327
2838;859
2839;3666
2840;3193
2841;435
2842;898
2843;3652
2844;3182
2845;418
2846;882
2847;3682
2848;3222
2849;341
2850;897
2851;3705
2852;3208
2853;363
2854;959
2855;3759
2856;3155
2857;407
2858;1055
2859;3655
2860;3179
2861;425
2862;1015
2863;3676
2864;3143
2865;433
2866;903
2867;3678
2868;3195
2869;424
2870;906
2871;3687
2872;3161
2873;415
2874;939
2875;3678
2876;3192
2877;322
2878;904
2879;3708
2880;3163
2881;346
2882;909
2883;3697
2884;3161
2885;398
2886;962
2887;3752
2888;3136
2889;280
2890;943
2891;3687
2892;3117
2893;394
2894;944
2895;3689
2896;3153
2897;389
2898;941
2899;3713
2900;3143
2901;397
2902;1083
2903;3687
2904;3081
2905;374
2906;973
2907;3733
2908;3134
2909;327
2910;953
2911;3791
2912;3143
2913;374
2914;958
2915;3793
2916;3119
2917;373
2918;1122
2919;3729
2920;3088
2921;379
2922;971
2923;3729
2924;3104
2925;352
2926;990
2927;3703
2928;3115
2929;362
2930;1137
2931;3718
2932;3046
2933;352
2934;1091
2935;3786
2936;2929
2937;356
2938;1001
2939;3833
2940;3091
2941;349
2942;1010
2943;3805
2944;3099
2945;338
2946;988
2947;3727
2948;3069
2949;334
2950;1027
2951;3734
2952;3081
2953;351
2954;1019
2955;3772
2956;3059
2957;326
2958;1199
2959;3758
2960;3013
2961;345
2962;1154
2963;3742
2964;3023
2965;321
2966;1065
2967;3785
2968;2915
2969;318
2970;1244
2971;3763
2972;3005
2973;307
2974;1076
2975;3771
2976;3037
2977;320
2978;1051
2979;3775
2980;3015
2981;327
2982;1074
2983;3859
2984;3021
2985;272
2986;1100
2987;3793
2988;2940
2989;307
2990;1197
2991;3773
2992;2823
2993;316
2994;1104
2995;3785
2996;2857
2997;312
2998;1105
2999;3843
3000;2999
3001;279
3002;1097
3003;3780
3004;2987
3005;290
3006;1109
3007;3781
3008;2976
3009;288
3010;1102
3011;3857
3012;2967
3013;270
3014;1111
3015;3859
3016;2897
3017;204
3018;1164
3019;3822
3020;2769
3021;268
3022;1162
3023;3804
3024;2823
3025;271
3026;1176
3027;3799
3028;2935
3029;257
3030;1161
3031;3822
3032;2925
3033;257
3034;1165
3035;3837
3036;2886
3037;248
3038;1175
3039;3898
3040;2903
3041;236
3042;1180
3043;3889
3044;2915
3045;239
3046;1209
3047;3854
3048;2849
3049;202
3050;1223
3051;3911
3052;2867
3053;229
3054;1261
3055;3851
3056;2855
3057;245
3058;1233
3059;3861
3060;2855
3061;239
3062;1236
3063;3875
3064;2685
3065;219
3066;1315
3067;3863
3068;2813
3069;185
3070;1280
3071;3919
3072;2819
3073;160
3074;1275
3075;3890
3076;2828
3077;162
3078;1295
3079;3904
3080;2639
3081;223
3082;1301
3083;3902
3084;2779
3085;208
3086;1286
3087;3894
3088;2786
3089;192
3090;1295
3091;3875
3092;2625
3093;210
3094;1358
3095;3875
3096;2658
3097;171
3098;1498
3099;3912
3100;2753
3101;135
3102;1320
3103;3886
3104;2755
3105;138
3106;1317
3107;3899
3108;2759
3109;202
3110;1348
3111;3886
3112;2753
3113;189
3114;1357
3115;3913
3116;2735
3117;173
3118;1359
3119;3911
3120;2584
3121;184
3122;1422
3123;3891
3124;2628
3125;180
3126;1391
3127;3891
3128;2716
3129;163
3130;1497
3131;3929
3132;2537
3133;187
3134;1371
3135;3912
3136;2711
3137;169
3138;1380
3139;3905
3140;2707
3141;170
3142;1385
3143;3929
3144;2691
3145;114
3146;1387
3147;3953
3148;2658
3149;147
3150;1467
3151;3920
3152;2558
3153;170
3154;1587
3155;3912
3156;2639
3157;164
3158;1569
3159;3945
3160;2623
3161;115
3162;1432
3163;3947
3164;2636
3165;157
3166;1468
3167;3932
3168;2621
3169;137
3170;1473
3171;3937
3172;2611
3173;91
3174;1509
3175;3972
3176;2586
3177;113
3178;1583
3179;4007
3180;2563
3181;128
3182;1711
3183;3981
3184;2539
3185;121
3186;1688
3187;3971
3188;2519
3189;124
3190;1539
3191;3955
3192;2537
3193;129
3194;1569
3195;3977
3196;2496
3197;108
3198;1599
3199;3983
3200;2479
3201;70
3202;1604
3203;3999
3204;2488
3205;89
3206;1613
3207;3977
3208;2455
3209;96
3210;1657
3211;3998
3212;2415
3213;76
3214;1643
3215;3985
3216;2395
3217;88
3218;1663
3219;4001
3220;2426
3221;96
3222;1674
3223;3975
3224;2403
3225;83
3226;1864
3227;3991
3228;2326
3229;78
3230;1725
3231;4013
3232;2379
3233;95
3234;1706
3235;4014
3236;2376
3237;91
3238;1729
3239;4026
3240;2347
3241;67
3242;1912
3243;3997
3244;2315
3245;90
3246;1762
3247;4018
3248;2350
3249;81
3250;1766
3251;3997
3252;2337
3253;76
3254;1945
3255;4003
3256;2274
3257;82
3258;1912
3259;3999
3260;2135
3261;62
3262;1800
3263;4027
3264;2299
3265;71
3266;1783
3267;4027
3268;2318
3269;82
3270;1784
3271;4015
3272;2265
3273;74
3274;1806
3275;3995
3276;2275
3277;75
3278;1822
3279;4001
3280;2278
3281;78
3282;1999
3283;4040
3284;2199
3285;77
3286;1948
3287;4017
3288;2232
3289;72
3290;1839
3291;4031
3292;2114
3293;56
3294;2061
3295;4011
3296;2217
3297;77
3298;1885
3299;4007
3300;2213
3301;59
3302;1868
3303;4025
3304;2227
3305;84
3306;1892
3307;4028
3308;2190
3309;74
3310;1905
3311;4028
3312;2135
3313;80
3314;2026
3315;4023
3316;1980
3317;50
3318;1939
3319;4031
3320;1995
3321;62
3322;1955
3323;4027
3324;2148
3325;45
3326;1959
3327;4015
3328;2107
3329;59
3330;1975
3331;4012
3332;2120
3333;61
3334;1969
3335;4032
3336;2117
3337;51
3338;1983
3339;4037
3340;2007
3341;49
3342;2000
3343;4031
3344;1882
3345;57
3346;2038
3347;4015
3348;1939
3349;57
3350;2048
3351;4024
3352;2073
3353;45
3354;2017
3355;4031
3356;2044
3357;76
3358;2061
3359;4017
3360;2015
3361;66
3362;2067
3363;4026
3364;2031
3365;59
3366;2067
3367;4036
3368;2039
3369;65
3370;2095
3371;4007
3372;1955
3373;65
3374;2114
3375;4020
3376;1973
3377;64
3378;2148
3379;4039
3380;1960
3381;57
3382;2120
3383;4030
3384;1944
3385;61
3386;2138
3387;4047
3388;1754
3389;73
3390;2208
3391;4031
3392;1916
3393;70
3394;2171
3395;3997
3396;1901
3397;61
3398;2191
3399;3999
3400;1897
3401;96
3402;2219
3403;4019
3404;1726
3405;54
3406;2244
3407;4016
3408;1863
3409;75
3410;2247
3411;4023
3412;1851
3413;60
3414;2240
3415;4007
3416;1649
3417;81
3418;2330
3419;4001
3420;1683
3421;92
3422;2455
3423;4020
3424;1794
3425;77
3426;2311
3427;4001
3428;1774
3429;104
3430;2289
3431;4017
3432;1802
3433;70
3434;2312
3435;4006
3436;1753
3437;68
3438;2343
3439;4017
3440;1743
3441;130
3442;2353
3443;4007
3444;1558
3445;83
3446;2432
3447;4011
3448;1607
3449;95
3450;2398
3451;4010
3452;1706
3453;88
3454;2518
3455;4003
3456;1504
3457;104
3458;2403
3459;4002
3460;1678
3461;86
3462;2402
3463;3990
3464;1671
3465;101
3466;2415
3467;3983
3468;1647
3469;140
3470;2460
3471;3984
3472;1625
3473;113
3474;2512
3475;3975
3476;1509
3477;116
3478;2644
3479;3992
3480;1593
3481;98
3482;2643
3483;3985
3484;1570
3485;147
3486;2498
3487;3967
3488;1582
3489;110
3490;2522
3491;3975
3492;1570
3493;115
3494;2496
3495;3984
3496;1596
3497;172
3498;2517
3499;3967
3500;1562
3501;155
3502;2610
3503;3920
3504;1543
3505;125
3506;2736
3507;3953
3508;1532
3509;140
3510;2703
3511;3953
3512;1497
3513;119
3514;2580
3515;3943
3516;1524
3517;145
3518;2574
3519;3949
3520;1496
3521;151
3522;2631
3523;3939
3524;1476
3525;192
3526;2593
3527;3944
3528;1484
3529;174
3530;2607
3531;3948
3532;1467
3533;141
3534;2655
3535;3900
3536;1427
3537;212
3538;2643
3539;3932
3540;1422
3541;165
3542;2657
3543;3943
3544;1419
3545;167
3546;2665
3547;3923
3548;1419
3549;160
3550;2814
3551;3927
3552;1378
3553;163
3554;2687
3555;3897
3556;1409
3557;194
3558;2658
3559;3862
3560;1406
3561;171
3562;2668
3563;3870
3564;1416
3565;184
3566;2837
3567;3915
3568;1380
3569;171
3570;2712
3571;3910
3572;1380
3573;181
3574;2703
3575;3923
3576;1367
3577;182
3578;2873
3579;3913
3580;1298
3581;193
3582;2841
3583;3878
3584;1176
3585;184
3586;2759
3587;3815
3588;1320
3589;197
3590;2773
3591;3838
3592;1335
3593;207
3594;2767
3595;3904
3596;1320
3597;187
3598;2795
3599;3892
3600;1295
3601;211
3602;2791
3603;3876
3604;1306
3605;203
3606;2945
3607;3875
3608;1221
3609;199
3610;2929
3611;3875
3612;1264
3613;214
3614;2830
3615;3843
3616;1155
3617;231
3618;3005
3619;3867
3620;1260
3621;227
3622;2841
3623;3859
3624;1269
3625;210
3626;2813
3627;3857
3628;1247
3629;213
3630;2830
3631;3767
3632;1238
3633;250
3634;2857
3635;3868
3636;1197
3637;225
3638;2963
3639;3859
3640;1060
3641;236
3642;2861
3643;3852
3644;1097
3645;225
3646;2873
3647;3781
3648;1242
3649;240
3650;2887
3651;3837
3652;1197
3653;250
3654;2879
3655;3835
3656;1224
3657;247
3658;2868
3659;3758
3660;1191
3661;284
3662;2897
3663;3771
3664;1110
3665;349
3666;2916
3667;3831
3668;1026
3669;265
3670;2921
3671;3831
3672;1044
3673;251
3674;2955
3675;3831
3676;1164
3677;267
3678;2933
3679;3825
3680;1161
3681;267
3682;2943
3683;3821
3684;1115
3685;273
3686;2956
3687;3711
3688;1143
3689;307
3690;2958
3691;3759
3692;1133
3693;300
3694;2987
3695;3790
3696;1071
3697;375
3698;3018
3699;3697
3700;1068
3701;312
3702;3013
3703;3775
3704;1101
3705;313
3706;3018
3707;3786
3708;1088
3709;323
3710;2999
3711;3788
3712;936
3713;316
3714;3082
3715;3743
3716;1037
3717;345
3718;3064
3719;3712
3720;1065
3721;433
3722;3042
3723;3761
3724;1054
3725;406
3726;3063
3727;3715
3728;896
3729;343
3730;3085
3731;3758
3732;1027
3733;336
3734;3077
3735;3751
3736;1012
3737;343
3738;3079
3739;3737
3740;866
3741;361
3742;3137
3743;3749
3744;900
3745;396
3746;3242
3747;3736
3748;999
3749;485
3750;3104
3751;3718
3752;993
3753;446
3754;3095
3755;3694
3756;975
3757;390
3758;3131
3759;3711
3760;959
3761;372
3762;3123
3763;3709
3764;944
3765;409
3766;3151
3767;3705
3768;812
3769;393
3770;3187
3771;3703
3772;831
3773;404
3774;3179
3775;3695
3776;913
3777;428
3778;3277
3779;3675
3780;773
3781;425
3782;3173
3783;3660
3784;897
3785;423
3786;3178
3787;3677
3788;909
3789;417
3790;3194
3791;3671
3792;909
3793;525
3794;3191
3795;3626
3796;889
3797;438
3798;3239
3799;3667
3800;808
3801;423
3802;3351
3803;3658
3804;875
3805;429
3806;3315
3807;3650
3808;854
3809;549
3810;3191
3811;3631
3812;870
3813;437
3814;3221
3815;3645
3816;863
3817;448
3818;3234
3819;3625
3820;868
3821;561
3822;3255
3823;3583
3824;846
3825;529
3826;3307
3827;3507
3828;820
3829;480
3830;3415
3831;3619
3832;822
3833;494
3834;3374
3835;3605
3836;796
3837;475
3838;3279
3839;3590
3840;805
3841;492
3842;3288
3843;3598
3844;774
3845;495
3846;3327
3847;3598
3848;779
3849;616
3850;3285
3851;3532
3852;796
3853;596
3854;3309
3855;3539
3856;761
3857;541
3858;3335
3859;3480
3860;755
3861;667
3862;3342
3863;3539
3864;744
3865;537
3866;3337
3867;3543
3868;762
3869;540
3870;3339
3871;3545
3872;737
3873;555
3874;3479
3875;3519
3876;697
3877;548
3878;3377
3879;3490
3880;734
3881;645
3882;3353
3883;3398
3884;732
3885;573
3886;3355
3887;3427
3888;719
3889;580
3890;3469
3891;3548
3892;699
3893;561
3894;3390
3895;3505
3896;712
3897;580
3898;3374
3899;3525
3900;704
3901;575
3902;3524
3903;3518
3904;656
3905;597
3906;3488
3907;3442
3908;560
3909;595
3910;3400
3911;3350
3912;680
3913;612
3914;3391
3915;3391
3916;701
3917;619
3918;3409
3919;3487
3920;680
3921;600
3922;3399
3923;3479
3924;668
3925;614
3926;3421
3927;3461
3928;661
3929;608
3930;3534
3931;3498
3932;620
3933;621
3934;3515
3935;3451
3936;646
3937;642
3938;3454
3939;3427
3940;565
3941;653
3942;3580
3943;3452
3944;652
3945;662
3946;3431
3947;3431
3948;645
3949;628
3950;3441
3951;3442
3952;635
3953;626
3954;3446
3955;3329
3956;641
3957;678
3958;3478
3959;3425
3960;578
3961;664
3962;3551
3963;3452
3964;512
3965;653
3966;3469
3967;3443
3968;513
3969;670
3970;3499
3971;3303
3972;619
3973;687
3974;3483
3975;3426
3976;595
3977;682
3978;3475
3979;3415
3980;619
3981;685
3982;3487
3983;3277
3984;581
3985;743
3986;3511
3987;3307
3988;549
3989;841
3990;3526
3991;3383
3992;469
3993;697
3994;3529
3995;3390
3996;473
3997;694
3998;3521
3999;3398
4000;581
4001;725
4002;3519
4003;3371
4004;584
4005;723
4006;3542
4007;3356
4008;551
4009;721
4010;3556
4011;3240
4012;569
4013;783
4014;3520
4015;3255
4016;551
4017;763
4018;3551
4019;3344
4020;521
4021;852
4022;3550
4023;3192
4024;531
4025;751
4026;3579
4027;3331
4028;525
4029;752
4030;3566
4031;3341
4032;534
4033;768
4034;3576
4035;3313
4036;407
4037;773
4038;3629
4039;3291
4040;504
4041;841
4042;3593
4043;3196
4044;514
4045;972
4046;3583
4047;3278
4048;496
4049;948
4050;3595
4051;3260
4052;394
4053;822
4054;3620
4055;3259
4056;475
4057;837
4058;3625
4059;3253
4060;470
4061;827
4062;3648
4063;3235
4064;364
4065;861
4066;3665
4067;3236
4068;371
4069;929
4070;3733
4071;3200
4072;436
4073;1038
4074;3640
4075;3175
4076;446
4077;1004
4078;3652
4079;3183
4080;448
4081;900
4082;3672
4083;3207
4084;427
4085;900
4086;3661
4087;3186
4088;437
4089;925
4090;3663
4091;3170
4092;320
4093;886
4094;3697
4095;3171
4096;344
4097;908
4098;3703
4099;3181
4100;405
4101;943
4102;3763
4103;3151
4104;313
4105;931
4106;3695
4107;3125
4108;400
4109;942
4110;3684
4111;3157
4112;392
4113;944
4114;3716
4115;3141
4116;392
4117;1091
4118;3706
4119;3087
4120;381
4121;979
4122;3754
4123;3118
4124;315
4125;953
4126;3818
4127;3139
4128;378
4129;956
4130;3785
4131;3095
4132;368
4133;1110
4134;3699
4135;3092
4136;374
4137;980
4138;3725
4139;3119
4140;354
4141;999
4142;3722
4143;3097
4144;357
4145;1160
4146;3756
4147;3023
4148;357
4149;1132
4150;3795
4151;2912
4152;327
4153;1036
4154;3843
4155;3031
4156;321
4157;1043
4158;3811
4159;3080
4160;314
4161;1030
4162;3748
4163;3051
4164;335
4165;1041
4166;3757
4167;3046
4168;307
4169;1044
4170;3751
4171;3029
4172;327
4173;1217
4174;3751
4175;2963
4176;315
4177;1165
4178;3770
4179;3011
4180;325
4181;1097
4182;3783
4183;2899
4184;295
4185;1247
4186;3772
4187;3011
4188;310
4189;1087
4190;3774
4191;3006
4192;303
4193;1089
4194;3790
4195;2990
4196;309
4197;1100
4198;3855
4199;2972
4200;257
4201;1148
4202;3807
4203;2916
4204;279
4205;1260
4206;3787
4207;2769
4208;290
4209;1161
4210;3810
4211;2791
4212;260
4213;1183
4214;3893
4215;2925
4216;262
4217;1172
4218;3811
4219;2905
4220;276
4221;1198
4222;3848
4223;2927
4224;269
4225;1165
4226;3908
4227;2887
4228;231
4229;1196
4230;3883
4231;2817
4232;186
4233;1203
4234;3839
4235;2699
4236;225
4237;1207
4238;3839
4239;2752
4240;237
4241;1249
4242;3856
4243;2879
4244;228
4245;1228
4246;3847
4247;2857
4248;234
4249;1254
4250;3847
4251;2825
4252;234
4253;1251
4254;3918
4255;2853
4256;206
4257;1243
4258;3927
4259;2851
4260;200
4261;1257
4262;3878
4263;2784
4264;164
4265;1289
4266;3968
4267;2803
4268;222
4269;1303
4270;3896
4271;2787
4272;210
4273;1281
4274;3872
4275;2786
4276;209
4277;1300
4278;3874
4279;2624
4280;194
4281;1372
4282;3912
4283;2737
4284;180
4285;1340
4286;3927
4287;2766
4288;125
4289;1327
4290;3911
4291;2759
4292;123
4293;1343
4294;3927
4295;2569
4296;176
4297;1392
4298;3927
4299;2726
4300;166
4301;1388
4302;3916
4303;2685
4304;183
4305;1408
4306;3933
4307;2517
4308;169
4309;1472
4310;3928
4311;2553
4312;128
4313;1602
4314;3927
4315;2647
4316;103
4317;1464
4318;3947
4319;2653
4320;106
4321;1445
4322;3935
4323;2656
4324;144
4325;1465
4326;3935
4327;2631
4328;165
4329;1447
4330;3923
4331;2635
4332;133
4333;1457
4334;3923
4335;2446
4336;156
4337;1521
4338;3940
4339;2491
4340;146
4341;1502
4342;3962
4343;2621
4344;141
4345;1611
4346;3933
4347;2432
4348;151
4349;1489
4350;3963
4351;2596
4352;143
4353;1463
4354;3947
4355;2625
4356;145
4357;1472
4358;3962
4359;2605
4360;97
4361;1475
4362;3951
4363;2606
4364;130
4365;1540
4366;3960
4367;2475
4368;137
4369;1662
4370;3933
4371;2599
4372;150
4373;1632
4374;3945
4375;2575
4376;101
4377;1481
4378;3959
4379;2571
4380;148
4381;1508
4382;3962
4383;2563
4384;126
4385;1511
4386;3942
4387;2575
4388;101
4389;1509
4390;3964
4391;2561
4392;92
4393;1617
4394;4007
4395;2527
4396;119
4397;1738
4398;3961
4399;2531
4400;113
4401;1687
4402;3961
4403;2489
4404;114
4405;1563
4406;3965
4407;2505
4408;124
4409;1568
4410;3968
4411;2479
4412;112
4413;1599
4414;3965
4415;2496
4416;81
4417;1571
4418;4007
4419;2511
4420;88
4421;1596
4422;4008
4423;2483
4424;117
4425;1645
4426;4024
4427;2471
4428;88
4429;1622
4430;3995
4431;2456
4432;97
4433;1612
4434;3971
4435;2471
4436;113
4437;1607
4438;3987
4439;2453
4440;95
4441;1785
4442;3983
4443;2389
4444;86
4445;1651
4446;4003
4447;2432
4448;66
4449;1651
4450;4003
4451;2446
4452;109
4453;1643
4454;4027
4455;2431
4456;102
4457;1825
4458;3985
4459;2405
4460;89
4461;1681
4462;3986
4463;2433
4464;82
4465;1659
4466;3981
4467;2414
4468;93
4469;1847
4470;3981
4471;2348
4472;99
4473;1799
4474;4023
4475;2215
4476;90
4477;1705
4478;4028
4479;2414
4480;84
4481;1682
4482;4025
4483;2397
4484;77
4485;1686
4486;4014
4487;2386
4488;87
4489;1688
4490;3987
4491;2385
4492;83
4493;1705
4494;3997
4495;2397
4496;95
4497;1890
4498;3994
4499;2307
4500;84
4501;1841
4502;4009
4503;2333
4504;85
4505;1723
4506;3993
4507;2241
4508;77
4509;1930
4510;3993
4511;2350
4512;71
4513;1749
4514;4009
4515;2355
4516;85
4517;1721
4518;4004
4519;2351
4520;88
4521;1733
4522;4043
4523;2349
4524;88
4525;1762
4526;4003
4527;2285
4528;85
4529;1875
4530;4007
4531;2155
4532;93
4533;1767
4534;4017
4535;2201
4536;88
4537;1775
4538;4018
4539;2343
4540;88
4541;1750
4542;4012
4543;2333
4544;85
4545;1767
4546;4015
4547;2343
4548;85
4549;1730
4550;4017
4551;2327
4552;82
4553;1774
4554;4016
4555;2259
4556;90
4557;1765
4558;4011
4559;2149
4560;90
4561;1788
4562;4019
4563;2181
4564;85
4565;1807
4566;3999
4567;2337
4568;90
4569;1769
4570;4007
4571;2329
4572;74
4573;1771
4574;4001
4575;2299
4576;88
4577;1774
4578;4029
4579;2346
4580;77
4581;1761
4582;4004
4583;2319
4584;81
4585;1767
4586;4019
4587;2273
4588;53
4589;1788
4590;4042
4591;2303
4592;79
4593;1815
4594;3991
4595;2325
4596;67
4597;1798
4598;4009
4599;2316
4600;77
4601;1774
4602;4014
4603;2143
4604;90
4605;1863
4606;4014
4607;2249
4608;75
4609;1819
4610;4025
4611;2275
4612;76
4613;1817
4614;4029
4615;2296
4616;70
4617;1839
4618;4012
4619;2103
4620;71
4621;1833
4622;4007
4623;2249
4624;83
4625;1839
4626;4036
4627;2269
4628;66
4629;1840
4630;4014
4631;2099
4632;75
4633;1895
4634;4015
4635;2118
4636;54
4637;2011
4638;4007
4639;2229
4640;62
4641;1859
4642;4025
4643;2229
4644;48
4645;1834
4646;4036
4647;2243
4648;62
4649;1850
4650;4026
4651;2225
4652;59
4653;1860
4654;4023
4655;2234
4656;71
4657;1854
4658;4027
4659;2057
4660;62
4661;1912
4662;4003
4663;2111
4664;61
4665;1867
4666;4005
4667;2231
4668;73
4669;1996
4670;4003
4671;2033
4672;65
4673;1863
4674;4014
4675;2243
4676;73
4677;1846
4678;4010
4679;2240
4680;83
4681;1843
4682;4023
4683;2248
4684;45
4685;1852
4686;4020
4687;2220
4688;61
4689;1927
4690;4024
4691;2100
4692;80
4693;2056
4694;4033
4695;2195
4696;57
4697;2039
4698;4031
4699;2172
4700;62
4701;1865
4702;4057
4703;2197
4704;58
4705;1903
4706;4019
4707;2183
4708;68
4709;1875
4710;4031
4711;2211
4712;52
4713;1894
4714;4038
4715;2198
4716;74
4717;1988
4718;4046
4719;2171
4720;46
4721;2086
4722;4018
4723;2169
4724;67
4725;2024
4726;4007
4727;2176
4728;73
4729;1895
4730;4007
4731;2203
4732;52
4733;1901
4734;4019
4735;2175
4736;76
4737;1920
4738;4043
4739;2157
4740;66
4741;1886
4742;4019
4743;2210
4744;58
4745;1884
4746;4024
4747;2200
4748;68
4749;1937
4750;4017
4751;2189
4752;58
4753;1927
4754;4023
4755;2144
4756;54
4757;1922
4758;4038
4759;2187
4760;68
4761;1912
4762;4039
4763;2175
4764;66
4765;2065
4766;4019
4767;2133
4768;48
4769;1919
4770;4023
4771;2159
4772;52
4773;1908
4774;4047
4775;2179
4776;49
4777;1909
4778;4027
4779;2180
4780;67
4781;2078
4782;4028
4783;2155
4784;52
4785;1929
4786;4007
4787;2169
4788;56
4789;1916
4790;4042
4791;2177
4792;72
4793;2092
4794;4011
4795;2097
4796;61
4797;2060
4798;4038
4799;1987
4800;54
4801;1953
4802;4019
4803;2156
4804;67
4805;1957
4806;4035
4807;2180
4808;46
4809;1924
4810;4009
4811;2137
4812;56
4813;1961
4814;4038
4815;2150
4816;72
4817;1965
4818;4022
4819;2136
4820;72
4821;2121
4822;4019
4823;2073
4824;56
4825;2081
4826;4015
4827;2101
4828;60
4829;1991
4830;4037
4831;1980
4832;67
4833;2168
4834;4032
4835;2126
4836;47
4837;1972
4838;4041
4839;2129
4840;50
4841;1969
4842;4036
4843;2118
4844;73
4845;1974
4846;4012
4847;2087
4848;59
4849;2001
4850;4036
4851;2031
4852;58
4853;2131
4854;4040
4855;1903
4856;52
4857;2007
4858;4007
4859;1937
4860;51
4861;2019
4862;4030
4863;2094
4864;60
4865;2028
4866;4041
4867;2080
4868;73
4869;2030
4870;4019
4871;2072
4872;66
4873;2015
4874;4015
4875;2035
4876;58
4877;2049
4878;4019
4879;1946
4880;52
4881;2078
4882;4035
4883;1838
4884;57
4885;2069
4886;4023
4887;1871
4888;48
4889;2101
4890;4025
4891;2008
4892;66
4893;2073
4894;4017
4895;2029
4896;57
4897;2078
4898;4047
4899;1990
4900;48
4901;2101
4902;4023
4903;2021
4904;56
4905;2067
4906;4020
4907;2028
4908;70
4909;2091
4910;4017
4911;1951
4912;58
4913;2119
4914;4010
4915;1975
4916;55
4917;2135
4918;4039
4919;1975
4920;65
4921;2112
4922;4044
4923;2008
4924;71
4925;2089
4926;4026
4927;1810
4928;50
4929;2153
4930;4023
4931;1947
4932;75
4933;2125
4934;4013
4935;1986
4936;70
4937;2107
4938;4017
4939;1967
4940;65
4941;2127
4942;4036
4943;1803
4944;62
4945;2139
4946;4023
4947;1945
4948;45
4949;2119
4950;4042
4951;1963
4952;60
4953;2146
4954;4019
4955;1773
4956;57
4957;2211
4958;4039
4959;1818
4960;76
4961;2325
4962;4025
4963;1920
4964;76
4965;2156
4966;4007
4967;1915
4968;71
4969;2156
4970;4023
4971;1949
4972;60
4973;2169
4974;4027
4975;1913
4976;54
4977;2167
4978;4017
4979;1903
4980;78
4981;2179
4982;4023
4983;1737
4984;62
4985;2239
4986;4019
4987;1771
4988;51
4989;2228
4990;4057
4991;1875
4992;67
4993;2333
4994;4033
4995;1695
4996;93
4997;2183
4998;3995
4999;1920
5000;64
5001;2182
5002;4020
5003;1897
5004;79
5005;2197
5006;4036
5007;1884
5008;88
5009;2191
5010;4014
5011;1863
5012;89
5013;2267
5014;4015
5015;1773
5016;50
5017;2388
5018;4027
5019;1883
5020;68
5021;2353
5022;4032
5023;1863
5024;76
5025;2205
5026;4007
5027;1864
5028;60
5029;2215
5030;4040
5031;1885
5032;75
5033;2201
5034;4025
5035;1900
5036;90
5037;2212
5038;4019
5039;1897
5040;71
5041;2275
5042;4017
5043;1857
5044;71
5045;2376
5046;4023
5047;1887
5048;68
5049;2332
5050;4010
5051;1871
5052;68
5053;2200
5054;4036
5055;1910
5056;74
5057;2193
5058;4009
5059;1891
5060;57
5061;2231
5062;4040
5063;1869
5064;98
5065;2188
5066;4007
5067;1894
5068;73
5069;2200
5070;4014
5071;1879
5072;68
5073;2239
5074;3997
5075;1839
5076;60
5077;2252
5078;4003
5079;1835
5080;58
5081;2223
5082;4007
5083;1841
5084;56
5085;2248
5086;4036
5087;1839
5088;54
5089;2408
5090;4027
5091;1790
5092;110
5093;2259
