Muestra;ADC
5103;1863
5104;3121
5105;3868
5106;3992
5107;3295
5108;2217
5109;1015
5110;216
5111;124
5112;732
5113;1867
5114;3071
5115;3869
5116;3973
5117;3357
5118;2228
5119;974
5120;209
5121;117
5122;745
5123;1936
5124;3106
5125;3904
5126;3978
5127;3352
5128;2145
5129;1009
5130;218
5131;119
5132;787
5133;1897
5134;3081
5135;3885
5136;3986
5137;3339
5138;2212
5139;995
5140;215
5141;107
5142;753
5143;1889
5144;3101
5145;3879
5146;3977
5147;3283
5148;2191
5149;974
5150;206
5151;141
5152;753
5153;1912
5154;3087
5155;3892
5156;3977
5157;3271
5158;2185
5159;934
5160;203
5161;116
5162;789
5163;1929
5164;3081
5165;3877
5166;3984
5167;3321
5168;2173
5169;982
5170;212
5171;128
5172;820
5173;1907
5174;3111
5175;3905
5176;3968
5177;3299
5178;2163
5179;951
5180;193
5181;133
5182;780
5183;1930
5184;3099
5185;3903
5186;3969
5187;3309
5188;2112
5189;994
5190;196
5191;116
5192;784
5193;1929
5194;3110
5195;3899
5196;3961
5197;3293
5198;2169
5199;968
5200;168
5201;137
5202;799
5203;1923
5204;3168
5205;3887
5206;3939
5207;3279
5208;2135
5209;911
5210;196
5211;138
5212;804
5213;1989
5214;3135
5215;3908
5216;3956
5217;3289
5218;2134
5219;956
5220;183
5221;135
5222;809
5223;1955
5224;3140
5225;3889
5226;3953
5227;3283
5228;2090
5229;964
5230;182
5231;133
5232;834
5233;1946
5234;3143
5235;3897
5236;3955
5237;3273
5238;2071
5239;946
5240;164
5241;132
5242;819
5243;1959
5244;3138
5245;3918
5246;3957
5247;3275
5248;2127
5249;950
5250;178
5251;136
5252;811
5253;2027
5254;3150
5255;3912
5256;3953
5257;3253
5258;2091
5259;942
5260;157
5261;142
5262;891
5263;1978
5264;3163
5265;3921
5266;3927
5267;3252
5268;2112
5269;864
5270;195
5271;126
5272;821
5273;1983
5274;3163
5275;3915
5276;3941
5277;3247
5278;2095
5279;919
5280;183
5281;163
5282;834
5283;2002
5284;3167
5285;3939
5286;3911
5287;3194
5288;2097
5289;924
5290;146
5291;144
5292;841
5293;1999
5294;3236
5295;3911
5296;3951
5297;3238
5298;2081
5299;911
5300;181
5301;142
5302;855
5303;2007
5304;3200
5305;3929
5306;3935
5307;3239
5308;2079
5309;846
5310;172
5311;159
5312;857
5313;2072
5314;3180
5315;3923
5316;3933
5317;3219
5318;2070
5319;842
5320;161
5321;167
5322;859
5323;2029
5324;3212
5325;3938
5326;3926
5327;3225
5328;2066
5329;902
5330;153
5331;154
5332;852
5333;2044
5334;3270
5335;3917
5336;3936
5337;3211
5338;2055
5339;872
5340;155
5341;169
5342;857
5343;2105
5344;3203
5345;3935
5346;3927
5347;3185
5348;2059
5349;869
5350;138
5351;139
5352;867
5353;2031
5354;3208
5355;3927
5356;3938
5357;3206
5358;2043
5359;889
5360;151
5361;145
5362;935
5363;2036
5364;3224
5365;3919
5366;3913
5367;3179
5368;1982
5369;865
5370;156
5371;177
5372;890
5373;2052
5374;3229
5375;3961
5376;3941
5377;3191
5378;2039
5379;867
5380;158
5381;172
5382;891
5383;2035
5384;3229
5385;3938
5386;3931
5387;3186
5388;2029
5389;879
5390;132
5391;166
5392;899
5393;2044
5394;3261
5395;3918
5396;3903
5397;3199
5398;2027
5399;872
5400;140
5401;153
5402;942
5403;2061
5404;3231
5405;3944
5406;3932
5407;3205
5408;2019
5409;868
5410;137
5411;165
5412;895
5413;2062
5414;3219
5415;3965
5416;3920
5417;3183
5418;2020
5419;860
5420;140
5421;163
5422;951
5423;2081
5424;3293
5425;3947
5426;3923
5427;3171
5428;1937
5429;852
5430;150
5431;192
5432;907
5433;2089
5434;3257
5435;3968
5436;3928
5437;3169
5438;1992
5439;847
5440;148
5441;169
5442;916
5443;2168
5444;3263
5445;3939
5446;3921
5447;3128
5448;1978
5449;767
5450;142
5451;175
5452;990
5453;2120
5454;3270
5455;3939
5456;3879
5457;3174
5458;1965
5459;841
5460;142
5461;188
5462;934
5463;2095
5464;3275
5465;3953
5466;3919
5467;3155
5468;1979
5469;837
5470;128
5471;197
5472;933
5473;2150
5474;3269
5475;3947
5476;3918
5477;3145
5478;1965
5479;817
5480;136
5481;208
5482;939
5483;2216
5484;3270
5485;3953
5486;3902
5487;3125
5488;1955
5489;825
5490;140
5491;168
5492;960
5493;2136
5494;3295
5495;3949
5496;3867
5497;3129
5498;1917
5499;815
5500;129
5501;199
5502;959
5503;2183
5504;3285
5505;3974
5506;3891
5507;3123
5508;1964
5509;748
5510;130
5511;204
5512;1013
5513;2151
5514;3313
5515;3949
5516;3900
5517;3128
5518;1935
5519;798
5520;117
5521;192
5522;959
5523;2145
5524;3360
5525;3949
5526;3896
5527;3116
5528;1875
5529;747
5530;111
5531;209
5532;972
5533;2248
5534;3308
5535;3971
5536;3875
5537;3069
5538;1915
5539;771
5540;113
5541;208
5542;997
5543;2176
5544;3329
5545;3966
5546;3883
5547;3107
5548;1897
5549;743
5550;126
5551;205
5552;1059
5553;2180
5554;3357
5555;3955
5556;3867
5557;3090
5558;1886
5559;754
5560;114
5561;207
5562;1046
5563;2218
5564;3381
5565;3971
5566;3861
5567;3065
5568;1893
5569;750
5570;125
5571;200
5572;1009
5573;2214
5574;3339
5575;3980
5576;3871
5577;3012
5578;1872
5579;725
5580;115
5581;221
5582;1051
5583;2216
5584;3398
5585;3979
5586;3830
5587;3068
5588;1857
5589;738
5590;110
5591;226
5592;1019
5593;2286
5594;3345
5595;3984
5596;3857
5597;3063
5598;1860
5599;745
5600;119
5601;228
5602;1036
5603;2225
5604;3363
5605;4005
5606;3859
5607;3020
5608;1865
5609;701
5610;95
5611;242
5612;1038
5613;2231
5614;3432
5615;3992
5616;3871
5617;3061
5618;1804
5619;727
5620;105
5621;228
5622;1031
5623;2244
5624;3364
5625;3987
5626;3861
5627;3050
5628;1841
5629;719
5630;113
5631;215
5632;1055
5633;2305
5634;3377
5635;3993
5636;3872
5637;3014
5638;1841
5639;720
5640;117
5641;224
5642;1063
5643;2315
5644;3384
5645;3987
5646;3854
5647;3036
5648;1815
5649;723
5650;98
5651;233
5652;1064
5653;2259
5654;3376
5655;3973
5656;3849
5657;3022
5658;1767
5659;701
5660;84
5661;244
5662;1084
5663;2275
5664;3389
5665;4006
5666;3849
5667;2963
5668;1827
5669;705
5670;97
5671;256
5672;1067
5673;2295
5674;3419
5675;3982
5676;3850
5677;3017
5678;1821
5679;694
5680;94
5681;250
5682;1061
5683;2275
5684;3405
5685;4000
5686;3817
5687;3023
5688;1771
5689;694
5690;96
5691;247
5692;1151
5693;2287
5694;3410
5695;4004
5696;3855
5697;3007
5698;1773
5699;635
5700;91
5701;259
5702;1088
5703;2310
5704;3420
5705;3999
5706;3826
5707;2983
5708;1791
5709;673
5710;100
5711;267
5712;1117
5713;2308
5714;3469
5715;4010
5716;3828
5717;2991
5718;1731
5719;665
5720;73
5721;252
5722;1109
5723;2343
5724;3473
5725;4002
5726;3791
5727;2972
5728;1762
5729;657
5730;89
5731;262
5732;1117
5733;2345
5734;3423
5735;3997
5736;3811
5737;2943
5738;1732
5739;589
5740;75
5741;292
5742;1133
5743;2364
5744;3457
5745;4015
5746;3791
5747;2943
5748;1672
5749;641
5750;75
5751;287
5752;1211
5753;2366
5754;3439
5755;4025
5756;3817
5757;2926
5758;1733
5759;648
5760;93
5761;292
5762;1152
5763;2360
5764;3473
5765;3996
5766;3813
5767;2878
5768;1708
5769;612
5770;79
5771;313
5772;1186
5773;2447
5774;3461
5775;4004
5776;3758
5777;2944
5778;1705
5779;617
5780;82
5781;292
5782;1193
5783;2369
5784;3484
5785;4015
5786;3783
5787;2909
5788;1698
5789;620
5790;77
5791;298
5792;1189
5793;2402
5794;3478
5795;4014
5796;3780
5797;2899
5798;1696
5799;582
5800;74
5801;295
5802;1190
5803;2399
5804;3502
5805;4033
5806;3771
5807;2832
5808;1668
5809;608
5810;75
5811;307
5812;1181
5813;2415
5814;3484
5815;3999
5816;3799
5817;2906
5818;1695
5819;599
5820;77
5821;301
5822;1223
5823;2415
5824;3491
5825;4029
5826;3798
5827;2850
5828;1661
5829;553
5830;77
5831;303
5832;1198
5833;2467
5834;3483
5835;4026
5836;3747
5837;2879
5838;1635
5839;579
5840;66
5841;299
5842;1205
5843;2428
5844;3495
5845;4025
5846;3763
5847;2883
5848;1577
5849;569
5850;79
5851;327
5852;1254
5853;2473
5854;3549
5855;4006
5856;3761
5857;2785
5858;1621
5859;555
5860;73
5861;364
5862;1239
5863;2471
5864;3495
5865;4003
5866;3748
5867;2841
5868;1636
5869;553
5870;66
5871;337
5872;1260
5873;2472
5874;3535
5875;4013
5876;3711
5877;2847
5878;1596
5879;553
5880;75
5881;319
5882;1271
5883;2478
5884;3546
5885;4011
5886;3734
5887;2834
5888;1535
5889;550
5890;56
5891;351
5892;1257
5893;2478
5894;3559
5895;4027
5896;3749
5897;2824
5898;1591
5899;557
5900;56
5901;377
5902;1264
5903;2519
5904;3550
5905;4035
5906;3744
5907;2806
5908;1539
5909;539
5910;56
5911;359
5912;1278
5913;2507
5914;3592
5915;4019
5916;3722
5917;2749
5918;1571
5919;520
5920;53
5921;357
5922;1290
5923;2523
5924;3570
5925;4027
5926;3726
5927;2785
5928;1564
5929;470
5930;60
5931;381
5932;1295
5933;2575
5934;3599
5935;4014
5936;3735
5937;2790
5938;1478
5939;510
5940;66
5941;368
5942;1363
5943;2519
5944;3573
5945;4032
5946;3719
5947;2767
5948;1563
5949;520
5950;69
5951;357
5952;1310
5953;2525
5954;3574
5955;4038
5956;3722
5957;2728
5958;1548
5959;487
5960;59
5961;397
5962;1302
5963;2545
5964;3582
5965;4015
5966;3711
5967;2729
5968;1531
5969;455
5970;51
5971;365
5972;1342
5973;2557
5974;3587
5975;4038
5976;3717
5977;2777
5978;1527
5979;508
5980;65
5981;383
5982;1388
5983;2551
5984;3609
5985;4025
5986;3691
5987;2723
5988;1531
5989;460
5990;65
5991;435
5992;1342
5993;2564
5994;3583
5995;4035
5996;3703
5997;2737
5998;1467
5999;505
